CBSA,MNAME,Year,Tot_Pop,TNC_CLUSTER,TOT_POP_CLUSTER,TOTAL_YEARLY_POPULATION,POP_SHARE,TOTAL_TRIPS_PER_CAPITA,TNC_TRIPS_SCALED,TOTAL_TNC_TRIPS_PER_CLUSTER,TRIPS_SCALED,Scale_2,TNC_TRIPS,TNC_TRIPS_PER_CAPITA_CLUSTER
13780,"Binghamton, NY Metro Area",2015,246020,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2015,179904,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
14020,"Bloomington, IN Metro Area",2015,165577,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
14060,"Bloomington-Normal, IL Metro Area",2015,188725,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
14260,"Boise City-Nampa, ID Metro Area",2015,675800,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
15180,"Brownsville-Harlingen, TX Metro Area",2015,422156,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
15380,"Buffalo-Niagara Falls, NY Metro Area",2015,1135230,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
15540,"Burlington-South Burlington, VT Metro Area",2015,216661,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
15940,"Canton-Massillon, OH Metro Area",2015,402976,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
15980,"Cape Coral-Fort Myers, FL Metro Area",2015,701982,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
16300,"Cedar Rapids, IA Metro Area",2015,266040,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
16620,"Charleston, WV Metro Area",2015,219236,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2015,744526,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
16860,"Chattanooga, TN-GA Metro Area",2015,546351,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
17020,"Chico, CA Metro Area",2015,225411,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
17780,"College Station-Bryan, TX Metro Area",2015,250145,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
17820,"Colorado Springs, CO Metro Area",2015,697856,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
17860,"Columbia, MO Metro Area",2015,174974,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
17900,"Columbia, SC Metro Area",2015,810574,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
18580,"Corpus Christi, TX Metro Area",2015,450436,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
18700,"Corvallis, OR Metro Area",2015,87572,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2015,262172,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",2015,384584,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
19500,"Decatur, IL Metro Area",2015,107303,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
19780,"Des Moines-West Des Moines, IA Metro Area",2015,622899,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
20260,"Duluth, MN-WI Metro Area",2015,279601,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
20740,"Eau Claire, WI Metro Area",2015,165636,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
20940,"El Centro, CA Metro Area",2015,180191,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
21060,"Elizabethtown, KY Metro Area",2015,147877,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
21140,"Elkhart-Goshen, IN Metro Area",2015,203474,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
21500,"Erie, PA Metro Area",2015,278045,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
21660,"Eugene-Springfield, OR Metro Area",2015,362895,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
21780,"Evansville, IN-KY Metro Area",2015,315693,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
22020,"Fargo, ND-MN Metro Area",2015,233836,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
22180,"Fayetteville, NC Metro Area",2015,376509,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",2015,515403,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
22380,"Flagstaff, AZ Metro Area",2015,139097,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
22420,"Flint, MI Metro Area",2015,410849,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
22660,"Fort Collins-Loveland, CO Metro Area",2015,333577,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
23060,"Fort Wayne, IN Metro Area",2015,429820,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
23540,"Gainesville, FL Metro Area",2015,276881,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
24500,"Great Falls, MT Metro Area",2015,82278,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
24580,"Green Bay, WI Metro Area",2015,316519,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
24660,"Greensboro-High Point, NC Metro Area",2015,752157,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
24860,"Greenville-Mauldin-Easley, SC Metro Area",2015,874869,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
25060,"Gulfport-Biloxi, MS Metro Area",2015,389255,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
25260,"Hanford-Corcoran, CA Metro Area",2015,150965,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
25500,"Harrisonburg, VA Metro Area",2015,131131,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
25860,"Hickory-Lenoir-Morganton, NC Metro Area",2015,362510,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
26100,"Holland-Grand Haven, MI Metro Area",2015,,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2015,361580,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
26620,"Huntsville, AL Metro Area",2015,444752,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
26980,"Iowa City, IA Metro Area",2015,166498,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
27060,"Ithaca, NY Metro Area",2015,104926,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
27100,"Jackson, MI Metro Area",2015,159494,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
27140,"Jackson, MS Metro Area",2015,578561,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
27180,"Jackson, TN Metro Area",2015,129682,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
27780,"Johnstown, PA Metro Area",2015,136411,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
28020,"Kalamazoo-Portage, MI Metro Area",2015,335340,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
28100,"Kankakee-Bradley, IL Metro Area",2015,110879,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
28660,"Killeen-Temple-Fort Hood, TX Metro Area",2015,430642,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
28940,"Knoxville, TN Metro Area",2015,861679,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
29020,"Kokomo, IN Metro Area",2015,82556,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
29100,"La Crosse, WI-MN Metro Area",2015,136985,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
29140,"Lafayette, IN Metro Area",2015,214997,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
29180,"Lafayette, LA Metro Area",2015,490488,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
29460,"Lakeland-Winter Haven, FL Metro Area",2015,650092,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
29700,"Laredo, TX Metro Area",2015,269721,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
29940,"Lawrence, KS Metro Area",2015,118053,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
30140,"Lebanon, PA Metro Area",2015,137067,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
30340,"Lewiston-Auburn, ME Metro Area",2015,107233,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
30460,"Lexington-Fayette, KY Metro Area",2015,500535,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
30700,"Lincoln, NE Metro Area",2015,323557,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2015,730250,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
30860,"Logan, UT-ID Metro Area",2015,133821,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
31020,"Longview, WA Metro Area",2015,103468,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
31180,"Lubbock, TX Metro Area",2015,312433,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
31340,"Lynchburg, VA Metro Area",2015,260504,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
31700,"Manchester-Nashua, NH Metro Area",2015,406678,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
32580,"McAllen-Edinburg-Mission, TX Metro Area",2015,842304,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
32780,"Medford, OR Metro Area",2015,212567,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
32900,"Merced, CA Metro Area",2015,268455,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
33540,"Missoula, MT Metro Area",2015,114181,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
33660,"Mobile, AL Metro Area",2015,415395,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
33700,"Modesto, CA Metro Area",2015,538388,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
33860,"Montgomery, AL Metro Area",2015,375435,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
34580,"Mount Vernon-Anacortes, WA Metro Area",2015,121846,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
34620,"Muncie, IN Metro Area",2015,116852,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
34900,"Napa, CA Metro Area",2015,142456,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
34940,"Naples-Marco Island, FL Metro Area",2015,357305,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
35660,"Niles-Benton Harbor, MI Metro Area",2015,154636,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
35980,"Norwich-New London, CT Metro Area",2015,271863,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
36100,"Ocala, FL Metro Area",2015,343254,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
36540,"Omaha-Council Bluffs, NE-IA Metro Area",2015,915557,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
36780,"Oshkosh-Neenah, WI Metro Area",2015,169546,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2015,568088,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2015,197723,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2015,478043,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
37900,"Peoria, IL Metro Area",2015,376987,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
38340,"Pittsfield, MA Metro Area",2015,127828,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
38940,"Port St. Lucie, FL Metro Area",2015,454846,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
39380,"Pueblo, CO Metro Area",2015,163591,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
39540,"Racine, WI Metro Area",2015,195080,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
39740,"Reading, PA Metro Area",2015,415271,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
39820,"Redding, CA Metro Area",2015,179533,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
40220,"Roanoke, VA Metro Area",2015,311901,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
40340,"Rochester, MN Metro Area",2015,213873,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
40380,"Rochester, NY Metro Area",2015,1081954,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
40420,"Rockford, IL Metro Area",2015,340663,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
40660,"Rome, GA Metro Area",2015,96504,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
40980,"Saginaw-Saginaw Township North, MI Metro Area",2015,193307,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
41420,"Salem, OR Metro Area",2015,410091,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
41540,"Salisbury, MD Metro Area",2015,395300,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
41660,"San Angelo, TX Metro Area",2015,120106,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2015,281401,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
42140,"Santa Fe, NM Metro Area",2015,148686,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
42220,"Santa Rosa-Petaluma, CA Metro Area",2015,502146,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
42340,"Savannah, GA Metro Area",2015,379199,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
42540,"Scranton--Wilkes-Barre, PA Metro Area",2015,558166,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
42680,"Sebastian-Vero Beach, FL Metro Area",2015,147919,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
43340,"Shreveport-Bossier City, LA Metro Area",2015,443708,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
43580,"Sioux City, IA-NE-SD Metro Area",2015,165491,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
43620,"Sioux Falls, SD Metro Area",2015,252234,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
43780,"South Bend-Mishawaka, IN-MI Metro Area",2015,320098,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
44100,"Springfield, IL Metro Area",2015,211598,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
44180,"Springfield, MO Metro Area",2015,455074,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
41060,"St. Cloud, MN Metro Area",2015,194418,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
44300,"State College, PA Metro Area",2015,160580,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
44940,"Sumter, SC Metro Area",2015,107480,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
45060,"Syracuse, NY Metro Area",2015,660458,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
45220,"Tallahassee, FL Metro Area",2015,378593,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
45460,"Terre Haute, IN Metro Area",2015,172107,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
45780,"Toledo, OH Metro Area",2015,605956,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
45820,"Topeka, KS Metro Area",2015,233791,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
46140,"Tulsa, OK Metro Area",2015,980794,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
46700,"Vallejo-Fairfield, CA Metro Area",2015,436092,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
47300,"Visalia-Porterville, CA Metro Area",2015,459863,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
47380,"Waco, TX Metro Area",2015,262425,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
48300,"Wenatchee-East Wenatchee, WA Metro Area",2015,116178,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
48540,"Wheeling, WV-OH Metro Area",2015,144198,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
48620,"Wichita, KS Metro Area",2015,644502,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
48700,"Williamsport, PA Metro Area",2015,116048,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
48900,"Wilmington, NC Metro Area",2015,277969,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
49180,"Winston-Salem, NC Metro Area",2015,659330,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
49420,"Yakima, WA Metro Area",2015,248830,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
49620,"York-Hanover, PA Metro Area",2015,442867,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",2015,549885,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
49700,"Yuba City, CA Metro Area",2015,170955,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
49740,"Yuma, AZ Metro Area",2015,204275,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
10500,"Albany, GA Metro Area",2016,152506,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
10580,"Albany-Schenectady-Troy, NY Metro Area",2016,881839,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
11020,"Altoona, PA Metro Area",2016,124650,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
11180,"Ames, IA Metro Area",2016,97090,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
11260,"Anchorage, AK Metro Area",2016,402557,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
11540,"Appleton, WI Metro Area",2016,234079,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
11700,"Asheville, NC Metro Area",2016,452319,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
12020,"Athens-Clarke County, GA Metro Area",2016,206360,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
12260,"Augusta-Richmond County, GA-SC Metro Area",2016,595147,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
12540,"Bakersfield-Delano, CA Metro Area",2016,884788,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
12940,"Baton Rouge, LA Metro Area",2016,835175,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
13020,"Bay City, MI Metro Area",2016,104747,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
13140,"Beaumont-Port Arthur, TX Metro Area",2016,409901,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
13380,"Bellingham, WA Metro Area",2016,216800,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
13460,"Bend, OR Metro Area",2016,181307,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
13740,"Billings, MT Metro Area",2016,169736,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
13780,"Binghamton, NY Metro Area",2016,244094,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2016,183411,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
14020,"Bloomington, IN Metro Area",2016,166336,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
14060,"Bloomington-Normal, IL Metro Area",2016,187326,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
14260,"Boise City-Nampa, ID Metro Area",2016,690214,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
15180,"Brownsville-Harlingen, TX Metro Area",2016,422135,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
15380,"Buffalo-Niagara Falls, NY Metro Area",2016,1132804,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
15540,"Burlington-South Burlington, VT Metro Area",2016,217411,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
