,CBSA,MNAME,Year,Tot_Pop,TNC_CLUSTER,TOT_POP_CLUSTER,TOTAL_YEARLY_POPULATION,POP_SHARE,TNC_TRIPS_PER_CAPITA,TNC_TRIPS_SCALED,TOTAL_TNC_TRIPS_PER_CLUSTER,_merge
382,27180,"Jackson, TN Metro Area",2015,129682.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
383,27780,"Johnstown, PA Metro Area",2015,136411.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
384,28020,"Kalamazoo-Portage, MI Metro Area",2015,335340.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
385,28100,"Kankakee-Bradley, IL Metro Area",2015,110879.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
386,28660,"Killeen-Temple-Fort Hood, TX Metro Area",2015,430642.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
387,28940,"Knoxville, TN Metro Area",2015,861679.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
388,29020,"Kokomo, IN Metro Area",2015,82556.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
389,29100,"La Crosse, WI-MN Metro Area",2015,136985.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
390,29140,"Lafayette, IN Metro Area",2015,214997.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
391,29180,"Lafayette, LA Metro Area",2015,490488.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
392,29460,"Lakeland-Winter Haven, FL Metro Area",2015,650092.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
393,29700,"Laredo, TX Metro Area",2015,269721.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
394,29940,"Lawrence, KS Metro Area",2015,118053.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
395,30140,"Lebanon, PA Metro Area",2015,137067.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
396,30340,"Lewiston-Auburn, ME Metro Area",2015,107233.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
397,30460,"Lexington-Fayette, KY Metro Area",2015,500535.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
398,30700,"Lincoln, NE Metro Area",2015,323557.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
399,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2015,730250.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
400,30860,"Logan, UT-ID Metro Area",2015,133821.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
401,31020,"Longview, WA Metro Area",2015,103468.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
402,31180,"Lubbock, TX Metro Area",2015,312433.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
403,31340,"Lynchburg, VA Metro Area",2015,260504.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
404,31700,"Manchester-Nashua, NH Metro Area",2015,406678.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
405,32580,"McAllen-Edinburg-Mission, TX Metro Area",2015,842304.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
406,32780,"Medford, OR Metro Area",2015,212567.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
407,32900,"Merced, CA Metro Area",2015,268455.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
408,33540,"Missoula, MT Metro Area",2015,114181.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
409,33660,"Mobile, AL Metro Area",2015,415395.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
410,33700,"Modesto, CA Metro Area",2015,538388.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
411,33860,"Montgomery, AL Metro Area",2015,375435.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
412,34580,"Mount Vernon-Anacortes, WA Metro Area",2015,121846.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
413,34620,"Muncie, IN Metro Area",2015,116852.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
414,34900,"Napa, CA Metro Area",2015,142456.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
415,34940,"Naples-Marco Island, FL Metro Area",2015,357305.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
416,35660,"Niles-Benton Harbor, MI Metro Area",2015,154636.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
417,35980,"Norwich-New London, CT Metro Area",2015,271863.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
418,36100,"Ocala, FL Metro Area",2015,343254.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
419,36540,"Omaha-Council Bluffs, NE-IA Metro Area",2015,915557.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
420,36780,"Oshkosh-Neenah, WI Metro Area",2015,169546.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
421,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2015,568088.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
422,37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2015,197723.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
423,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2015,478043.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
424,37900,"Peoria, IL Metro Area",2015,376987.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
425,38340,"Pittsfield, MA Metro Area",2015,127828.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
426,38940,"Port St. Lucie, FL Metro Area",2015,454846.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
427,39380,"Pueblo, CO Metro Area",2015,163591.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
428,39540,"Racine, WI Metro Area",2015,195080.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
429,39740,"Reading, PA Metro Area",2015,415271.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
430,39820,"Redding, CA Metro Area",2015,179533.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
431,40220,"Roanoke, VA Metro Area",2015,311901.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
432,40340,"Rochester, MN Metro Area",2015,213873.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
433,40380,"Rochester, NY Metro Area",2015,1081954.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
434,40420,"Rockford, IL Metro Area",2015,340663.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
435,40660,"Rome, GA Metro Area",2015,96504.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
436,40980,"Saginaw-Saginaw Township North, MI Metro Area",2015,193307.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
437,41420,"Salem, OR Metro Area",2015,410091.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
438,41540,"Salisbury, MD Metro Area",2015,395300.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
439,41660,"San Angelo, TX Metro Area",2015,120106.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
440,42020,"San Luis Obispo-Paso Robles, CA Metro Area",2015,281401.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
441,42140,"Santa Fe, NM Metro Area",2015,148686.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
442,42220,"Santa Rosa-Petaluma, CA Metro Area",2015,502146.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
443,42340,"Savannah, GA Metro Area",2015,379199.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
444,42540,"Scranton--Wilkes-Barre, PA Metro Area",2015,558166.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
445,42680,"Sebastian-Vero Beach, FL Metro Area",2015,147919.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
446,43340,"Shreveport-Bossier City, LA Metro Area",2015,443708.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
447,43580,"Sioux City, IA-NE-SD Metro Area",2015,165491.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
448,43620,"Sioux Falls, SD Metro Area",2015,252234.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
449,43780,"South Bend-Mishawaka, IN-MI Metro Area",2015,320098.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
450,44100,"Springfield, IL Metro Area",2015,211598.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
451,44180,"Springfield, MO Metro Area",2015,455074.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
452,41060,"St. Cloud, MN Metro Area",2015,194418.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
453,44300,"State College, PA Metro Area",2015,160580.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
454,44940,"Sumter, SC Metro Area",2015,107480.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
455,45060,"Syracuse, NY Metro Area",2015,660458.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
456,45220,"Tallahassee, FL Metro Area",2015,378593.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
457,45460,"Terre Haute, IN Metro Area",2015,172107.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
458,45780,"Toledo, OH Metro Area",2015,605956.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
459,45820,"Topeka, KS Metro Area",2015,233791.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
460,46140,"Tulsa, OK Metro Area",2015,980794.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
461,46700,"Vallejo-Fairfield, CA Metro Area",2015,436092.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
462,47300,"Visalia-Porterville, CA Metro Area",2015,459863.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
463,47380,"Waco, TX Metro Area",2015,262425.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
464,48300,"Wenatchee-East Wenatchee, WA Metro Area",2015,116178.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
465,48540,"Wheeling, WV-OH Metro Area",2015,144198.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
466,48620,"Wichita, KS Metro Area",2015,644502.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
467,48700,"Williamsport, PA Metro Area",2015,116048.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
468,48900,"Wilmington, NC Metro Area",2015,277969.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
469,49180,"Winston-Salem, NC Metro Area",2015,659330.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
470,49420,"Yakima, WA Metro Area",2015,248830.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
471,49620,"York-Hanover, PA Metro Area",2015,442867.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
472,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",2015,549885.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
473,49700,"Yuba City, CA Metro Area",2015,170955.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
474,49740,"Yuma, AZ Metro Area",2015,204275.0,22,22529422.0,213074972,0.105734718,4.346757737,1.934208343,97.92993939,both
475,10500,"Albany, GA Metro Area",2016,152506.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
476,10580,"Albany-Schenectady-Troy, NY Metro Area",2016,881839.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
477,11020,"Altoona, PA Metro Area",2016,124650.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
478,11180,"Ames, IA Metro Area",2016,97090.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
479,11260,"Anchorage, AK Metro Area",2016,402557.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
480,11540,"Appleton, WI Metro Area",2016,234079.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
481,11700,"Asheville, NC Metro Area",2016,452319.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
482,12020,"Athens-Clarke County, GA Metro Area",2016,206360.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
483,12260,"Augusta-Richmond County, GA-SC Metro Area",2016,595147.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
484,12540,"Bakersfield-Delano, CA Metro Area",2016,884788.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
485,12940,"Baton Rouge, LA Metro Area",2016,835175.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
486,13020,"Bay City, MI Metro Area",2016,104747.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
487,13140,"Beaumont-Port Arthur, TX Metro Area",2016,409901.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
488,13380,"Bellingham, WA Metro Area",2016,216800.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
489,13460,"Bend, OR Metro Area",2016,181307.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
490,13740,"Billings, MT Metro Area",2016,169736.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
491,13780,"Binghamton, NY Metro Area",2016,244094.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
492,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2016,183411.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
493,14020,"Bloomington, IN Metro Area",2016,166336.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
494,14060,"Bloomington-Normal, IL Metro Area",2016,187326.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
495,14260,"Boise City-Nampa, ID Metro Area",2016,690214.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
496,15180,"Brownsville-Harlingen, TX Metro Area",2016,422135.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
497,15380,"Buffalo-Niagara Falls, NY Metro Area",2016,1132804.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
498,15540,"Burlington-South Burlington, VT Metro Area",2016,217411.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
499,15940,"Canton-Massillon, OH Metro Area",2016,401281.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
500,15980,"Cape Coral-Fort Myers, FL Metro Area",2016,722336.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
501,16300,"Cedar Rapids, IA Metro Area",2016,267799.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
502,16620,"Charleston, WV Metro Area",2016,219579.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
503,16700,"Charleston-North Charleston-Summerville, SC Metro Area",2016,761155.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
504,16860,"Chattanooga, TN-GA Metro Area",2016,551200.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
505,17020,"Chico, CA Metro Area",2016,226864.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
506,17780,"College Station-Bryan, TX Metro Area",2016,254716.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
507,17820,"Colorado Springs, CO Metro Area",2016,712327.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
508,17860,"Columbia, MO Metro Area",2016,176594.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
509,17900,"Columbia, SC Metro Area",2016,816450.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
510,18580,"Corpus Christi, TX Metro Area",2016,452790.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
511,18700,"Corvallis, OR Metro Area",2016,89385.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
512,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2016,267059.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
513,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",2016,383352.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
514,19500,"Decatur, IL Metro Area",2016,106550.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
515,19780,"Des Moines-West Des Moines, IA Metro Area",2016,634725.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
516,20260,"Duluth, MN-WI Metro Area",2016,279227.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
517,20740,"Eau Claire, WI Metro Area",2016,166614.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
518,20940,"El Centro, CA Metro Area",2016,180883.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
519,21060,"Elizabethtown, KY Metro Area",2016,150447.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
520,21140,"Elkhart-Goshen, IN Metro Area",2016,203781.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
521,21500,"Erie, PA Metro Area",2016,276207.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
522,21660,"Eugene-Springfield, OR Metro Area",2016,369519.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
523,21780,"Evansville, IN-KY Metro Area",2016,315948.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
524,22020,"Fargo, ND-MN Metro Area",2016,238124.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
525,22180,"Fayetteville, NC Metro Area",2016,380389.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
526,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",2016,527153.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
527,22380,"Flagstaff, AZ Metro Area",2016,140908.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
528,22420,"Flint, MI Metro Area",2016,408615.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
529,22660,"Fort Collins-Loveland, CO Metro Area",2016,339993.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
530,23060,"Fort Wayne, IN Metro Area",2016,431802.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
531,23540,"Gainesville, FL Metro Area",2016,281796.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
532,24500,"Great Falls, MT Metro Area",2016,81755.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
533,24580,"Green Bay, WI Metro Area",2016,318236.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
534,24660,"Greensboro-High Point, NC Metro Area",2016,756139.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
535,24860,"Greenville-Mauldin-Easley, SC Metro Area",2016,884975.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
536,25060,"Gulfport-Biloxi, MS Metro Area",2016,391266.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
537,25260,"Hanford-Corcoran, CA Metro Area",2016,149785.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
538,25500,"Harrisonburg, VA Metro Area",2016,132822.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
539,25860,"Hickory-Lenoir-Morganton, NC Metro Area",2016,364187.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
540,26100,"Holland-Grand Haven, MI Metro Area",2016,,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
541,26580,"Huntington-Ashland, WV-KY-OH Metro Area",2016,359588.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
542,26620,"Huntsville, AL Metro Area",2016,449720.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
543,26980,"Iowa City, IA Metro Area",2016,168828.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
544,27060,"Ithaca, NY Metro Area",2016,104871.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
545,27100,"Jackson, MI Metro Area",2016,158460.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
546,27140,"Jackson, MS Metro Area",2016,580178.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
547,27180,"Jackson, TN Metro Area",2016,129527.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
548,27780,"Johnstown, PA Metro Area",2016,134732.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
549,28020,"Kalamazoo-Portage, MI Metro Area",2016,336877.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
550,28100,"Kankakee-Bradley, IL Metro Area",2016,110008.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
551,28660,"Killeen-Temple-Fort Hood, TX Metro Area",2016,435887.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
552,28940,"Knoxville, TN Metro Area",2016,869076.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
553,29020,"Kokomo, IN Metro Area",2016,82568.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
554,29100,"La Crosse, WI-MN Metro Area",2016,136936.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
555,29140,"Lafayette, IN Metro Area",2016,217439.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
556,29180,"Lafayette, LA Metro Area",2016,491528.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
557,29460,"Lakeland-Winter Haven, FL Metro Area",2016,666149.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
558,29700,"Laredo, TX Metro Area",2016,271193.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
559,29940,"Lawrence, KS Metro Area",2016,119440.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
560,30140,"Lebanon, PA Metro Area",2016,138863.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
561,30340,"Lewiston-Auburn, ME Metro Area",2016,107319.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
562,30460,"Lexington-Fayette, KY Metro Area",2016,506751.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
563,30700,"Lincoln, NE Metro Area",2016,326591.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
564,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2016,734381.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
565,30860,"Logan, UT-ID Metro Area",2016,135439.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
566,31020,"Longview, WA Metro Area",2016,105160.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
567,31180,"Lubbock, TX Metro Area",2016,313910.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
568,31340,"Lynchburg, VA Metro Area",2016,261167.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
569,31700,"Manchester-Nashua, NH Metro Area",2016,407761.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
570,32580,"McAllen-Edinburg-Mission, TX Metro Area",2016,849843.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
571,32780,"Medford, OR Metro Area",2016,216527.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
