,CBSA,NEW_CBSA,MNAME,Mode,Year,PROBLEM_FLAG,NOTE,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_FLAG,Link_y,FARE_TOTAL_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,TNC_ARRIVAL_y,TNC_FLAG.1,YEARS_SINCE_TNC,CBSAFP,dockCt,docklessCt,scooterCt,_merge
1408,22180,,"Fayetteville, NC Metro Area",Bus,2015,,,1512852.372,1151384.35,1512852.372,1151384.35,88361.0882,1226570.0,0.792848546,494224500,376509.0,177714.0,158924.0,15575.0,24255.0,19148.0,29555.0,24519,363807.0,19.4,12.2,68.4,26.1,63.0,10.9,137158.0,10323.0,50624.0,48582.0,20132.0,7497.0,7.53,41921.0,56366.0,41.6,44.4,14.0,132074.0,17802,526,21.1,10797.33,135292.17,146089.5,7.39,92.61,2.41,1299.2,4851.0,13.03,1.06,1,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville,1300164.2,25710.3,20296.88,31328.3,44436.26,59747.96,2.5546,2014.0,1,1,,,,,left_only
1409,22180,,"Fayetteville, NC Metro Area",Bus,2016,,,1454626.25,1197400.412,1454626.25,1197400.412,92376.3456,1219215.0,0.819640336,494224500,380389.0,182891.0,159622.0,14736.0,25639.0,22767.0,29147.0,26296,366566.0,19.4,11.7,68.9,25.9,63.1,11.0,141972.0,8540.0,53737.0,52079.0,20006.0,7610.0,6.02,45293.0,56823.0,39.1,48.0,12.9,135223.0,14613,1057,22.6,9445.5,137653.75,147099.25,6.42,93.58,2.21,1299.2,4815.0,12.96,1.05,1,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville,1280175.75,26920.95,23905.35,30604.35,47557.65,59664.15,2.3205,2014.0,1,2,,,,,left_only
1410,22180,,"Fayetteville, NC Metro Area",Bus,2017,,,1370127.8669999999,1201188.797,1370127.8669999999,1201188.797,90324.7114,1175608.0,0.8390655290000001,494224500,386662.0,173883.0,173678.0,15936.0,24845.0,21454.0,27453.0,23188,369935.0,18.2,11.7,70.2,25.1,63.4,11.5,143306.0,8659.0,54773.0,51559.0,19451.0,8864.0,6.04,44757.0,57324.0,40.1,45.7,14.2,136118.0,13939,1593,23.3,8491.25,139038.58,147529.83,5.76,94.24,2.46,1299.2,5008.0,13.3,1.02,1,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville,1199120.16,25341.9,21883.08,28002.06,45652.14,58470.48,2.5092,2014.0,1,3,,,,,left_only
1411,22180,,"Fayetteville, NC Metro Area",Bus,2018,,,1357926.6090000002,1275846.572,1357926.6090000002,1275846.572,94416.245,1141064.0,0.821728125,494224500,392336.75,168421.25,184394.5,16626.25,24595.5,21374.0,26080.5,21301.25,373151.5,17.3,11.58,71.3,24.45,63.65,11.9,145510.0,8302.5,56328.25,52043.25,19003.25,9832.75,5.71,45198.0,57814.0,40.23,44.88,14.9,137576.5,12636.25,2127.75,24.2,7541.27,140382.45,147923.73,5.1,94.9,2.71,,5143.75,13.51,1.0,1,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville,1141064.0,24595.5,21374.0,26080.5,45198.0,57814.0,2.71,2014.0,1,4,,,,,left_only
1412,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2002,,,1149670.0,220010.0,1149670.0,220010.0,22766.0,0.0,0.0,486227209,330302.9063,131546.875,151861.4844,3320.59375,24289.59375,19708.1875,30401.1875,57557.01563,349902.5,8.25,14.37,77.21,25.31,64.16,10.54,137492.45,6670.2,32834.78,60967.64,23880.92,13138.91,4.85,42597.07813,45633.23438,39.37,50.85,9.78,153709.64,15278.55,-695.61,20.42,6565.08,185655.67,192220.75,3.42,96.58,1.36,,12062.0,9.66,1.4,0,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",0.0,34005.43125,27591.4625,42561.6625,59635.90938,63886.52813,1.9040000000000001,2014.0,0,0,,,,,left_only
1413,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2003,,,1276371.0,326381.0,1276371.0,326381.0,29613.0,0.0,0.0,486227209,352168.375,142653.5,163497.0625,3419.625,23709.625,20113.25,28638.25,47919.9375,364591.0,9.51,13.73,76.66,25.57,63.78,10.66,142927.19,6589.19,37055.88,63015.44,23827.31,12439.38,4.61,42635.6875,48343.0625,39.52,50.31,10.18,154232.44,18646.81,-420.56,20.62,7526.42,189728.67,197255.08,3.82,96.18,1.55,,12236.0,11.02,1.37,0,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",0.0,32482.18625,27555.1525,39234.4025,58410.891879999996,66229.99562999999,2.1235,2014.0,0,0,,,,,left_only
1414,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2004,,,1338914.0,333295.0,1338914.0,333295.0,30770.0,1176.0,0.000878324,486227209,374187.5,153738.0,175404.75,3539.5,23090.5,20512.0,26784.0,37958.25,379325.0,10.78,13.1,76.08,25.83,63.4,10.78,148478.25,6486.25,41389.5,65101.25,23765.75,11735.5,4.37,42630.25,51019.75,39.73,49.78,10.5,154718.25,22197.75,-143.75,20.83,7901.17,198521.5,206422.67,3.83,96.17,1.83,,12410.0,10.83,1.33,0,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",1564.08,30710.365,27280.96,35622.72,56698.2325,67856.2675,2.4339,2014.0,0,0,,,,,left_only
1415,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2005,,,1347760.0,424440.0,1347760.0,424440.0,37786.0,1385.0,0.001027631,486227209,395592.0,164911.0,186224.0,3576.0,22628.0,20936.0,25295.0,29295,393877.0,12.0,12.4,75.6,26.1,63.0,10.9,153564.0,6471.0,45273.0,67035.0,23736.0,11049.0,4.21,42801.0,53829.0,39.7,49.2,11.1,155352.0,25018,126,21,7440.17,213391.17,220831.33,3.37,96.63,2.25,3289.6,12584.0,11.23,1.29,0,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",1786.65,29190.12,27007.44,32630.55,55213.29,69439.41,2.9025,2014.0,0,0,,,,,left_only
1416,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2006,,,1349047.0,616960.0,1349047.0,616960.0,49399.0,1375.0,0.001019238,486227209,419455.0,175730.0,201397.0,3946.0,21539.0,21259.0,22345.0,15438,409157.0,13.4,12.0,74.7,26.3,62.7,11.0,160511.0,6105.0,50957.0,69577.0,23579.0,10293.0,3.8,42267.0,56108.0,40.6,48.8,10.6,155394.0,30761,424,21.3,7939.75,218778.83,226718.58,3.5,96.5,2.54,3289.6,12758.0,12.49,1.25,0,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",1718.75,26923.75,26573.75,27931.25,52833.75,70135.0,3.175,2014.0,0,0,,,,,left_only
1417,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2007,,,1420884.0,678003.0,1420884.0,678003.0,53681.0,781927.0,0.550310229,486227209,433484.0,187965.0,199155.0,2982.0,22956.0,21986.0,25239.0,22356,421525.0,14.1,10.4,75.5,26.8,62.0,11.2,160013.0,7142.0,49439.0,69686.0,23931.0,9815.0,4.46,44552.0,60508.0,37.8,47.7,14.5,157803.0,24813,609,21.1,8773.92,220433.92,229207.83,3.83,96.17,2.82,3289.6,12932.0,12.63,1.21,0,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",946131.67,27776.76,26603.06,30539.19,53907.92,73214.68,3.4122,2014.0,0,0,,,,,left_only
1418,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2008,,,1454609.0,665176.0,1454609.0,665176.0,55458.0,745465.0,0.512484798,486227209,442582.0,196175.0,205247.0,4636.0,23140.0,21972.0,25109.0,30114,433133.0,14.1,10.4,75.5,27.0,62.0,11.0,162875.0,7517.0,53814.0,69950.0,21933.0,9661.0,4.62,43994.0,59988.0,39.5,46.0,14.5,164259.0,25292,758,21.5,9702.5,219670.0,229372.5,4.23,95.77,3.23,3289.6,13106.0,11.99,1.17,0,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",872194.05,27073.8,25707.24,29377.53,51472.98,70185.96,3.7791,2014.0,0,0,,,,,left_only
1419,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2009,,,1626437.0,719177.0,1626437.0,719177.0,55674.0,645183.0,0.39668490100000003,486227209,460769.0,201479.0,213055.0,4008.0,23076.0,21327.0,26563.0,18018,450656.0,17.0,10.5,72.5,26.2,62.6,11.2,165413.0,8493.0,54123.0,67601.0,26421.0,8775.0,5.13,44243.0,60128.0,40.2,44.2,15.6,163983.0,26248,571,20.6,14500.5,210727.92,225228.42,6.44,93.56,2.33,3289.6,13280.0,12.92,1.17,0,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",754864.11,26998.92,24952.59,31078.71,51764.31,70349.76,2.7261,2014.0,0,0,,,,,left_only
1420,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2010,,,1855841.0,793223.0,1855841.0,793223.0,58743.0,964709.0,0.519823088,486227209,465780.0,208569.0,203554.0,5484.0,23811.0,23878.0,25327.0,26346,453361.0,,,,26.6,62.1,11.3,170006.0,9181.0,54706.0,72599.0,22951.0,10569.0,5.4,45101.0,58580.0,39.3,45.2,15.5,166510.0,25820,1458,21.3,15287.58,212327.58,227615.17,6.72,93.28,2.78,3289.6,13454.0,13.5,1.15,0,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",1109415.35,27382.65,27459.7,29126.05,51866.15,67367.0,3.197,2014.0,0,0,,,,,left_only
1421,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2011,,,1984727.0,782152.0,1984727.0,782152.0,59861.0,815650.0,0.410963321,486227209,475085.0,206340.0,209524.0,4389.0,24300.0,22802.0,26841.0,21250,464197.0,,,,26.5,62.5,11.0,177663.0,8041.0,59252.0,73313.0,26987.0,10070.0,4.53,45138.0,62610.0,39.0,42.0,19.0,169867.0,24468,1127,20.7,15085.25,216794.83,231880.08,6.51,93.49,3.53,3289.6,13628.0,13.07,1.12,0,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",913528.0,27216.0,25538.24,30061.92,50554.56,70123.2,3.9536,2014.0,0,0,,,,,left_only
1422,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2012,,,271762.0,437545.0,271762.0,437545.0,26389.0,979039.0,3.6025603289999997,486227209,482013.0,214464.0,213912.0,3454.0,25325.0,23821.0,27115.0,25935,470725.0,,,,26.8,61.9,11.3,179264.0,8908.0,58208.0,74485.0,27593.0,10070.0,4.97,45611.0,62569.0,37.7,45.3,17.0,175165.0,24196,1079,21.1,13665.5,219643.25,233308.75,5.86,94.14,3.61,3289.6,13675.0,16.58,1.09,0,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",1067152.51,27604.25,25964.89,29555.35,49715.99,68200.21,3.9349,2014.0,0,0,,,,,left_only
1423,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2013,,,260585.0,486473.0,260585.0,486473.0,28712.0,1482384.0,5.6886773989999995,486227209,491755.0,220001.0,214244.0,4553.0,25309.0,24492.0,26132.0,33246,480149.0,16.8,11.8,71.3,26.0,61.9,12.1,178227.0,6803.0,54957.0,74260.0,29261.0,12946.0,3.82,47905.0,66435.0,36.1,44.9,19.0,183710.0,21867,1343,20.6,13042.42,222504.08,235546.5,5.54,94.46,3.52,3289.6,14446.0,16.94,1.08,0,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",1600974.72,27333.72,26451.36,28222.56,51737.4,71749.8,3.8016,2014.0,0,0,,,,,left_only
1424,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2014,,,274441.0,689894.0,274441.0,689894.0,39944.0,1397008.0,5.090376438,486227209,503046.0,213510.0,230586.0,5591.0,25979.0,25826.0,26633.0,32086,492352.0,16.2,11.8,72.0,25.7,62.1,12.2,182570.0,6740.0,62028.0,72937.0,28149.0,12716.0,3.69,50128.0,71207.0,35.1,44.5,20.4,192457.0,24475,637,21.6,11039.75,231802.42,242842.17,4.55,95.45,3.36,3289.6,14569.0,17.27,1.06,1,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",1480828.48,27537.74,27375.56,28230.98,53135.68,75479.42,3.5616,2014.0,1,0,,,,,left_only
1425,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2015,,,287458.0,864338.0,287458.0,864338.0,50257.0,1431228.0,4.9789117019999996,486227209,515403.0,237238.0,213123.0,7110.0,27185.0,26836.0,29294.0,25360,504004.0,14.3,10.6,75.0,26.0,61.5,12.5,190860.0,8974.0,60791.0,78731.0,29189.0,13175.0,4.7,50788.0,71402.0,32.8,47.0,20.2,197830.0,25443,859,21.4,9407.67,245152.33,254560.0,3.7,96.3,2.4,3289.6,14648.0,17.2,1.06,1,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",1517101.68,28816.1,28446.16,31051.64,53835.28,75686.12,2.544,2014.0,1,1,22220.0,0.0,0.0,0.0,both
1426,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2016,,,288602.0,883533.0,288602.0,883533.0,50606.0,1324731.0,4.590165695,486227209,527153.0,241452.0,224359.0,5701.0,27963.0,27923.0,29652.0,25383,515949.0,13.2,11.9,74.8,25.9,61.4,12.7,196775.0,11785.0,59873.0,78335.0,33393.0,13389.0,5.99,51848.0,73685.0,32.5,44.7,22.8,201445.0,26861,1025,20.6,7643.0,256939.0,264582.0,2.89,97.11,2.15,3289.6,14737.0,17.46,1.05,1,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",1390967.55,29361.15,29319.15,31134.6,54440.4,77369.25,2.2575,2014.0,1,2,22220.0,0.0,0.0,0.0,both
1427,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2017,,,235277.0,766668.0,235277.0,766668.0,45304.0,1808990.0,7.688766857999999,486227209,535557.0,241096.0,230491.0,6636.0,29625.0,28972.0,31008.0,22203,524219.0,12.1,10.0,77.9,25.5,61.9,12.6,194671.0,8641.0,57849.0,82542.0,32300.0,13339.0,4.44,56038.0,78173.0,29.3,47.1,23.6,211692.0,27464,621,21,7531.67,265322.83,272854.5,2.76,97.24,2.41,3289.6,14808.0,16.92,1.02,1,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",1845169.8,30217.5,29551.44,31628.16,57158.76,79736.46,2.4582,2014.0,1,3,22220.0,0.0,0.0,0.0,both
1428,22220,,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2018,,,225971.0,603608.0,225971.0,603608.0,38190.0,2145560.0,9.494846684,486227209,544797.5,241882.5,237899.0,6985.0,31066.0,30030.5,32114.5,19823.75,533407.75,11.0,8.9,80.18,25.18,62.25,12.58,194571.75,6985.75,56101.5,85598.25,32531.25,13355.0,3.59,59445.5,82109.75,26.83,48.33,24.85,220281.0,28270.75,359.5,21.1,7471.73,267443.73,274915.45,2.72,97.28,2.72,,14883.5,15.81,1.0,1,"https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/
https://5newsonline.com/2018/09/19/bike-share-program-officially-launches-in-fayetteville/",2145560.0,31066.0,30030.5,32114.5,59445.5,82109.75,2.72,2014.0,1,4,22220.0,0.0,1.0,0.0,both
1429,22380,,"Flagstaff, AZ Metro Area",Bus,2002,,,213461.0,268446.0,213461.0,268446.0,19218.0,75118.0,0.351905032,90199563,109321.25,54455.625,49432.92188,1329.453125,21575.8125,18935.09375,26652.67188,-348.328125,119832.3,21.12,4.96,73.93,30.57,63.52,5.9,44045.52,1550.53,19170.53,15211.5,4205.53,3907.42,3.52,31773.54688,48186.17188,48.77,41.33,9.91,27741.39,9613.06,1432.73,19.07,3593.33,62155.58,65748.92,5.46,94.54,1.5,,13273.0,13.97,1.4,0,"https://news.nau.edu/pilot-bike-share-program/
https://azdailysun.com/news/flagstaff-city-council-approves-electric-bike-share-program-but-with/article_83a8dd10-3c34-505d-b933-cac8e1628c7e.html",105165.2,30206.1375,26509.13125,37313.74063,44482.96563,67460.64063,2.1,2015.0,0,0,,,,,left_only
1430,22380,,"Flagstaff, AZ Metro Area",Bus,2003,,,305482.0,301194.0,305482.0,301194.0,19780.0,98595.0,0.322752241,90199563,113157.0,56678.5,50584.3125,1178.1875,21615.75,18456.625,26862.3125,7618.3125,119808.81,20.04,6.86,73.1,29.51,64.01,6.48,43839.94,1856.88,17785.88,15959.0,4602.88,3635.31,4.24,34870.8125,51196.3125,46.34,42.49,11.18,31163.44,9307.75,1206.06,18.83,3754.42,61984.83,65739.25,5.71,94.29,1.82,,13305.0,15.23,1.37,0,"https://news.nau.edu/pilot-bike-share-program/
https://azdailysun.com/news/flagstaff-city-council-approves-electric-bike-share-program-but-with/article_83a8dd10-3c34-505d-b933-cac8e1628c7e.html",135075.15,29613.5775,25285.57625,36801.36813,47773.01313,70138.94812999999,2.4934,2015.0,0,0,,,,,left_only
1431,22380,,"Flagstaff, AZ Metro Area",Bus,2004,,,394148.0,373382.0,394148.0,373382.0,25471.0,231913.0,0.588390655,90199563,117019.0,58904.0,51770.75,1029.25,21626.0,17975.5,26977.75,15878.75,119689.75,18.95,8.85,72.2,28.45,64.48,7.08,43631.25,2183.5,16346.5,16753.0,4996.5,3351.75,5.0,37908.75,54211.75,43.95,43.65,12.4,34602.25,9004,978.75,18.6,3586.75,63381.33,66968.08,5.36,94.64,2.1,,13337.0,14.66,1.33,0,"https://news.nau.edu/pilot-bike-share-program/
https://azdailysun.com/news/flagstaff-city-council-approves-electric-bike-share-program-but-with/article_83a8dd10-3c34-505d-b933-cac8e1628c7e.html",308444.29,28762.58,23907.415,35880.4075,50418.6375,72101.6275,2.793,2015.0,0,0,,,,,left_only
1432,22380,,"Flagstaff, AZ Metro Area",Bus,2005,,,502466.0,415366.0,502466.0,415366.0,28483.0,265904.0,0.529197995,90199563,120776.0,61119.0,52817.0,871.0,21755.0,17505.0,27470.0,22964,119953.0,17.9,10.5,71.6,27.4,65.0,7.6,43435.0,2429.0,15126.0,17361.0,5405.0,3114.0,5.59,41184.0,57206.0,41.4,44.8,13.8,37974.0,8694,754,18.3,3333.83,64549.08,67882.92,4.92,95.08,2.48,1369.6,13369.0,14.58,1.29,0,"https://news.nau.edu/pilot-bike-share-program/
https://azdailysun.com/news/flagstaff-city-council-approves-electric-bike-share-program-but-with/article_83a8dd10-3c34-505d-b933-cac8e1628c7e.html",343016.16,28063.95,22581.45,35436.3,53127.36,73795.74,3.1992,2015.0,0,0,,,,,left_only
1433,22380,,"Flagstaff, AZ Metro Area",Bus,2006,,,691881.0,518725.0,691881.0,518725.0,34974.0,371748.0,0.53730049,90199563,124953.0,63376.0,54424.0,750.0,21409.0,16992.0,26455.0,34750,118687.0,16.7,13.5,69.8,26.3,65.3,8.4,43189.0,2999.0,13030.0,18713.0,5754.0,2693.0,6.94,43510.0,60285.0,39.5,46.0,14.5,41614.0,8409,519,18.3,3041.75,66469.58,69511.33,4.38,95.62,2.8,1369.6,13401.0,14.83,1.25,0,"https://news.nau.edu/pilot-bike-share-program/
https://azdailysun.com/news/flagstaff-city-council-approves-electric-bike-share-program-but-with/article_83a8dd10-3c34-505d-b933-cac8e1628c7e.html",464685.0,26761.25,21240.0,33068.75,54387.5,75356.25,3.5,2015.0,0,0,,,,,left_only
1434,22380,,"Flagstaff, AZ Metro Area",Bus,2007,,,793024.0,534616.0,793024.0,534616.0,35675.0,453140.0,0.571407675,90199563,127450.0,65465.0,53788.0,480.0,22963.0,16649.0,31469.0,27733,123538.0,16.1,11.1,72.8,25.4,66.5,8.1,43142.0,2271.0,14436.0,17089.0,6341.0,3005.0,5.26,49633.0,63025.0,35.0,47.0,18.0,44181.0,8024,325,17.1,2643.17,68093.42,70736.58,3.74,96.26,3.05,1369.6,13433.0,14.99,1.21,0,"https://news.nau.edu/pilot-bike-share-program/
https://azdailysun.com/news/flagstaff-city-council-approves-electric-bike-share-program-but-with/article_83a8dd10-3c34-505d-b933-cac8e1628c7e.html",548299.4,27785.23,20145.29,38077.49,60055.93,76260.25,3.6905,2015.0,0,0,,,,,left_only
1435,22380,,"Flagstaff, AZ Metro Area",Bus,2008,,,478670.0,280977.0,478670.0,280977.0,18538.0,507919.0,0.0,90199563,128558.0,69217.0,50891.0,1466.0,22188.0,16856.0,29398.0,20136,121940.0,16.4,11.5,72.2,25.4,66.5,8.1,46500.0,2274.0,16057.0,16468.0,8098.0,3603.0,4.89,47408.0,59213.0,38.6,43.3,18.1,43610.0,7708,424,17.7,4100.17,69107.5,73207.67,5.59,94.41,3.51,1369.6,13465.0,15.16,1.17,0,"https://news.nau.edu/pilot-bike-share-program/
https://azdailysun.com/news/flagstaff-city-council-approves-electric-bike-share-program-but-with/article_83a8dd10-3c34-505d-b933-cac8e1628c7e.html",594265.23,25959.96,19721.52,34395.66,55467.36,69279.21,4.1067,2015.0,0,0,,,,,left_only
1436,22380,,"Flagstaff, AZ Metro Area",Bus,2009,,,1183269.0,825300.0,1183269.0,825300.0,58546.0,492416.0,0.41614882200000003,90199563,129849.0,70838.0,51977.0,1665.0,21735.0,16288.0,29907.0,14924,125773.0,18.3,10.5,71.2,25.7,66.3,8.0,44132.0,1979.0,14778.0,16741.0,6475.0,4159.0,4.48,50769.0,62526.0,33.5,48.6,17.9,43070.0,9742,757,19.8,6375.67,68428.92,74804.58,8.52,91.48,2.65,1369.6,13497.0,14.1,1.17,0,"https://news.nau.edu/pilot-bike-share-program/
https://azdailysun.com/news/flagstaff-city-council-approves-electric-bike-share-program-but-with/article_83a8dd10-3c34-505d-b933-cac8e1628c7e.html",576126.72,25429.95,19056.96,34991.19,59399.73,73155.42,3.1005,2015.0,0,0,,,,,left_only
1437,22380,,"Flagstaff, AZ Metro Area",Bus,2010,,,999556.0,526436.0,999556.0,526436.0,39355.0,794327.0,0.794679838,90199563,134651.0,67572.0,57679.0,1393.0,18234.0,12814.0,21297.0,12597,125569.0,,,,23.4,67.2,9.4,44276.0,2437.0,17660.0,15323.0,6875.0,1981.0,5.5,42130.0,55948.0,40.7,45.7,13.6,37980.0,8607,1005,18.6,7195.58,65649.5,72845.08,9.88,90.12,3.08,1369.6,13529.0,13.38,1.15,0,"https://news.nau.edu/pilot-bike-share-program/
https://azdailysun.com/news/flagstaff-city-council-approves-electric-bike-share-program-but-with/article_83a8dd10-3c34-505d-b933-cac8e1628c7e.html",913476.05,20969.1,14736.1,24491.55,48449.5,64340.2,3.542,2015.0,0,0,,,,,left_only
1438,22380,,"Flagstaff, AZ Metro Area",Bus,2011,,,1441672.0,669481.0,1441672.0,669481.0,51136.0,771586.0,0.535202182,90199563,134511.0,70001.0,54818.0,1729.0,19642.0,15612.0,24193.0,13688,126043.0,,,,22.8,67.6,9.6,44826.0,3067.0,15479.0,18357.0,5349.0,2574.0,6.84,45045.0,61894.0,37.8,44.2,18.0,43050.0,6370,1133,18.6,6836.0,64845.75,71681.75,9.54,90.46,3.79,1369.6,13561.0,13.09,1.12,0,"https://news.nau.edu/pilot-bike-share-program/
https://azdailysun.com/news/flagstaff-city-council-approves-electric-bike-share-program-but-with/article_83a8dd10-3c34-505d-b933-cac8e1628c7e.html",864176.32,21999.04,17485.44,27096.16,50450.4,69321.28,4.2448,2015.0,0,0,,,,,left_only
1439,22380,,"Flagstaff, AZ Metro Area",Bus,2012,,,1807013.0,713419.0,1807013.0,713419.0,57988.0,1339962.0,0.7415342340000001,90199563,136011.0,69874.0,59028.0,1127.0,20714.0,14766.0,25086.0,31637,127795.0,,,,22.4,67.9,9.7,46366.0,2872.0,15754.0,17744.0,6611.0,3385.0,6.19,45640.0,62663.0,39.4,43.5,17.1,42520.0,8509,1308,17,6109.75,64921.75,71031.5,8.61,91.39,3.99,1369.6,13683.0,12.3,1.09,0,"https://news.nau.edu/pilot-bike-share-program/
https://azdailysun.com/news/flagstaff-city-council-approves-electric-bike-share-program-but-with/article_83a8dd10-3c34-505d-b933-cac8e1628c7e.html",1460558.58,22578.26,16094.94,27343.74,49747.6,68302.67,4.3491,2015.0,0,0,,,,,left_only
1440,22380,,"Flagstaff, AZ Metro Area",Bus,2013,,,1858451.0,726967.0,1858451.0,726967.0,58995.0,1354377.0,0.728766591,90199563,136539.0,67789.0,59454.0,1617.0,22680.0,18274.0,28346.0,35161,127378.0,24.1,9.2,66.7,21.7,67.6,10.7,49002.0,3019.0,16807.0,16336.0,9139.0,3701.0,6.16,50637.0,68635.0,38.0,43.7,18.3,46707.0,7165,882,18.6,5767.08,65109.5,70876.58,8.14,91.86,3.83,1369.6,14122.0,12.32,1.08,0,"https://news.nau.edu/pilot-bike-share-program/
https://azdailysun.com/news/flagstaff-city-council-approves-electric-bike-share-program-but-with/article_83a8dd10-3c34-505d-b933-cac8e1628c7e.html",1462727.16,24494.4,19735.92,30613.68,54687.96,74125.8,4.1364,2015.0,0,0,,,,,left_only
