ID,Year,UPT_ADJ_log
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2014,18.154262665512768
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2015,18.139079960654854
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2016,18.108820748164973
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2017,17.993386538456782
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2018,18.07109760348154
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2002,16.159555610895357
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2003,16.179152782523044
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2004,16.120404535431955
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2005,16.161476948786156
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2006,16.259972419858432
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2007,16.748889314586098
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2008,16.841902142540924
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2009,16.798539250131906
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2010,16.802193406707353
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2011,16.844788779857907
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2012,16.842096210966996
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2013,16.983496362487436
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2014,17.08687393826633
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2015,17.05431715289841
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2016,17.178838059367433
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2017,17.267931919661795
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2018,17.309648131712038
"Des Moines-West Des Moines, IA Metro Area-Bus",2002,15.17787947464504
"Des Moines-West Des Moines, IA Metro Area-Bus",2003,15.136967686670156
"Des Moines-West Des Moines, IA Metro Area-Bus",2004,15.122974351471944
"Des Moines-West Des Moines, IA Metro Area-Bus",2005,15.164623944249557
"Des Moines-West Des Moines, IA Metro Area-Bus",2006,15.181578997211476
"Des Moines-West Des Moines, IA Metro Area-Bus",2007,15.198609318587394
"Des Moines-West Des Moines, IA Metro Area-Bus",2008,15.34434061972828
"Des Moines-West Des Moines, IA Metro Area-Bus",2009,15.253467857644889
"Des Moines-West Des Moines, IA Metro Area-Bus",2010,15.142217321871794
"Des Moines-West Des Moines, IA Metro Area-Bus",2011,15.178881166138742
"Des Moines-West Des Moines, IA Metro Area-Bus",2012,15.22506308871884
"Des Moines-West Des Moines, IA Metro Area-Bus",2013,15.247198129658072
"Des Moines-West Des Moines, IA Metro Area-Bus",2014,15.294388658252013
"Des Moines-West Des Moines, IA Metro Area-Bus",2015,15.300118311998858
"Des Moines-West Des Moines, IA Metro Area-Bus",2016,15.287943165005778
"Des Moines-West Des Moines, IA Metro Area-Bus",2017,15.259963207882501
"Des Moines-West Des Moines, IA Metro Area-Bus",2018,15.245399945195885
"Detroit-Warren-Livonia, MI Metro Area-Bus",2002,17.732400339004588
"Detroit-Warren-Livonia, MI Metro Area-Bus",2003,17.722885381111524
"Detroit-Warren-Livonia, MI Metro Area-Bus",2004,17.716053719207867
"Detroit-Warren-Livonia, MI Metro Area-Bus",2005,17.654740237819766
"Detroit-Warren-Livonia, MI Metro Area-Bus",2006,17.711523952948184
"Detroit-Warren-Livonia, MI Metro Area-Bus",2007,17.704491288929624
"Detroit-Warren-Livonia, MI Metro Area-Bus",2008,17.796864781500364
"Detroit-Warren-Livonia, MI Metro Area-Bus",2009,17.770257047175566
"Detroit-Warren-Livonia, MI Metro Area-Bus",2010,17.692218561266127
"Detroit-Warren-Livonia, MI Metro Area-Bus",2011,17.675588541518746
"Detroit-Warren-Livonia, MI Metro Area-Bus",2012,17.61066693715463
"Detroit-Warren-Livonia, MI Metro Area-Bus",2013,17.5112129753856
"Detroit-Warren-Livonia, MI Metro Area-Bus",2014,17.40517261571003
"Detroit-Warren-Livonia, MI Metro Area-Bus",2015,17.406182841244636
"Detroit-Warren-Livonia, MI Metro Area-Bus",2016,17.434646469354522
"Detroit-Warren-Livonia, MI Metro Area-Bus",2017,17.355128865559674
"Detroit-Warren-Livonia, MI Metro Area-Bus",2018,17.36231669631145
"Detroit-Warren-Livonia, MI Metro Area-Rail",2012,14.645412946940928
"Detroit-Warren-Livonia, MI Metro Area-Rail",2013,14.604792881589125
"Detroit-Warren-Livonia, MI Metro Area-Rail",2014,14.670618072036303
"Detroit-Warren-Livonia, MI Metro Area-Rail",2015,14.692590606874845
"Detroit-Warren-Livonia, MI Metro Area-Rail",2016,14.585590363978849
"Detroit-Warren-Livonia, MI Metro Area-Rail",2017,14.94659811127746
"Detroit-Warren-Livonia, MI Metro Area-Rail",2018,14.958146687367872
"Duluth, MN-WI Metro Area-Bus",2004,13.693276255101079
"Duluth, MN-WI Metro Area-Bus",2005,14.803118657589405
"Duluth, MN-WI Metro Area-Bus",2006,14.8061411208251
"Duluth, MN-WI Metro Area-Bus",2007,14.864396043954022
"Duluth, MN-WI Metro Area-Bus",2008,14.984817069999089
"Duluth, MN-WI Metro Area-Bus",2009,14.970340911074983
"Duluth, MN-WI Metro Area-Bus",2010,14.96958530463337
"Duluth, MN-WI Metro Area-Bus",2011,14.998611043077576
"Duluth, MN-WI Metro Area-Bus",2012,14.997696237180167
"Duluth, MN-WI Metro Area-Bus",2013,14.977104218542125
"Duluth, MN-WI Metro Area-Bus",2014,14.947011374261315
"Duluth, MN-WI Metro Area-Bus",2015,14.931198228962757
"Duluth, MN-WI Metro Area-Bus",2016,14.846684123973114
"Duluth, MN-WI Metro Area-Bus",2017,14.84036973458529
"Duluth, MN-WI Metro Area-Bus",2018,14.830913686591282
"Durham-Chapel Hill, NC Metro Area-Bus",2002,15.923634304193907
"Durham-Chapel Hill, NC Metro Area-Bus",2003,15.960332922196226
"Durham-Chapel Hill, NC Metro Area-Bus",2004,16.127184323561906
"Durham-Chapel Hill, NC Metro Area-Bus",2005,16.212640992894173
"Durham-Chapel Hill, NC Metro Area-Bus",2006,16.223673483001228
"Durham-Chapel Hill, NC Metro Area-Bus",2007,16.24962975031992
"Durham-Chapel Hill, NC Metro Area-Bus",2008,16.37960616647048
"Durham-Chapel Hill, NC Metro Area-Bus",2009,16.359522715514697
"Durham-Chapel Hill, NC Metro Area-Bus",2010,16.407628110387694
"Durham-Chapel Hill, NC Metro Area-Bus",2011,16.48436729887517
"Durham-Chapel Hill, NC Metro Area-Bus",2012,16.523865979148763
"Durham-Chapel Hill, NC Metro Area-Bus",2013,16.52816321815093
"Durham-Chapel Hill, NC Metro Area-Bus",2014,16.515684354806734
"Durham-Chapel Hill, NC Metro Area-Bus",2015,16.476454406490312
"Durham-Chapel Hill, NC Metro Area-Bus",2016,16.425151288083843
"Durham-Chapel Hill, NC Metro Area-Bus",2017,16.513140186333597
"Durham-Chapel Hill, NC Metro Area-Bus",2018,16.42354209841007
"Eau Claire, WI Metro Area-Bus",2002,13.221696363951434
"Eau Claire, WI Metro Area-Bus",2003,14.075319252049404
"Eau Claire, WI Metro Area-Bus",2004,13.608872537826949
"Eau Claire, WI Metro Area-Bus",2005,13.978369779556127
"Eau Claire, WI Metro Area-Bus",2006,13.892752115307607
"Eau Claire, WI Metro Area-Bus",2007,13.824177887905828
"Eau Claire, WI Metro Area-Bus",2008,13.775276931987962
"Eau Claire, WI Metro Area-Bus",2009,13.715041393453365
"Eau Claire, WI Metro Area-Bus",2010,13.708122432538822
"Eau Claire, WI Metro Area-Bus",2011,13.8401114590322
"Eau Claire, WI Metro Area-Bus",2012,13.802023008523149
"Eau Claire, WI Metro Area-Bus",2013,13.816228300325589
"Eau Claire, WI Metro Area-Bus",2014,13.78745464581744
"Eau Claire, WI Metro Area-Bus",2015,13.677661285269716
"Eau Claire, WI Metro Area-Bus",2016,13.676194466182967
"Eau Claire, WI Metro Area-Bus",2017,13.670786474505483
"Eau Claire, WI Metro Area-Bus",2018,13.716939166184236
"El Centro, CA Metro Area-Bus",2011,13.373019366739658
"El Centro, CA Metro Area-Bus",2012,13.34675095459737
"El Centro, CA Metro Area-Bus",2013,13.55805761319754
"El Centro, CA Metro Area-Bus",2014,13.681169694949835
"El Centro, CA Metro Area-Bus",2015,13.671706005239972
"El Centro, CA Metro Area-Bus",2016,13.588411694706732
"El Centro, CA Metro Area-Bus",2017,13.560552499718531
"El Centro, CA Metro Area-Bus",2018,13.553672954786377
"Elkhart-Goshen, IN Metro Area-Bus",2002,11.391273316189793
"Elkhart-Goshen, IN Metro Area-Bus",2003,11.458612121136502
"Elkhart-Goshen, IN Metro Area-Bus",2004,11.688168524878801
"Elkhart-Goshen, IN Metro Area-Bus",2005,11.818272700350303
"Elkhart-Goshen, IN Metro Area-Bus",2006,12.009324427086746
"Elkhart-Goshen, IN Metro Area-Bus",2007,12.089909983983297
"Elkhart-Goshen, IN Metro Area-Bus",2008,12.203246637628755
"Elkhart-Goshen, IN Metro Area-Bus",2009,12.16342584539777
"Elkhart-Goshen, IN Metro Area-Bus",2010,12.396581065816
"Elkhart-Goshen, IN Metro Area-Bus",2011,12.644005772429901
"Elkhart-Goshen, IN Metro Area-Bus",2012,12.780444848059028
"Elkhart-Goshen, IN Metro Area-Bus",2013,13.010091661212613
"Elkhart-Goshen, IN Metro Area-Bus",2014,13.057761593892403
"Elkhart-Goshen, IN Metro Area-Bus",2015,12.96143901402764
"Elkhart-Goshen, IN Metro Area-Bus",2016,12.94863968148622
"Elkhart-Goshen, IN Metro Area-Bus",2017,12.867315403393063
"Elkhart-Goshen, IN Metro Area-Bus",2018,12.90543600679342
"El Paso, TX Metro Area-Bus",2002,16.158358097280676
"El Paso, TX Metro Area-Bus",2003,16.183321587646674
"El Paso, TX Metro Area-Bus",2004,16.19384973438431
"El Paso, TX Metro Area-Bus",2005,16.334893241187263
"El Paso, TX Metro Area-Bus",2006,16.28337606035831
"El Paso, TX Metro Area-Bus",2007,16.302386690380843
"El Paso, TX Metro Area-Bus",2008,16.33057108209423
"El Paso, TX Metro Area-Bus",2009,16.328465286091564
"El Paso, TX Metro Area-Bus",2010,16.474510428756776
"El Paso, TX Metro Area-Bus",2011,16.564141171768203
"El Paso, TX Metro Area-Bus",2012,16.494878464033572
"El Paso, TX Metro Area-Bus",2013,16.295552042840413
"El Paso, TX Metro Area-Bus",2014,16.319751755745187
"El Paso, TX Metro Area-Bus",2015,16.329592888877666
"El Paso, TX Metro Area-Bus",2016,16.307017027616585
"El Paso, TX Metro Area-Bus",2017,16.33607905639021
"El Paso, TX Metro Area-Bus",2018,16.311531069361717
"Erie, PA Metro Area-Bus",2002,14.738165395887417
"Erie, PA Metro Area-Bus",2003,14.722167029029862
"Erie, PA Metro Area-Bus",2004,14.76850769091042
"Erie, PA Metro Area-Bus",2005,14.73223519568767
"Erie, PA Metro Area-Bus",2006,14.749053609038189
"Erie, PA Metro Area-Bus",2007,14.777332052687733
"Erie, PA Metro Area-Bus",2008,14.948537155714403
"Erie, PA Metro Area-Bus",2009,14.894966190651802
"Erie, PA Metro Area-Bus",2010,14.928796000777078
"Erie, PA Metro Area-Bus",2011,15.00072277787871
"Erie, PA Metro Area-Bus",2012,15.05911312638613
"Erie, PA Metro Area-Bus",2013,15.0418078071299
"Erie, PA Metro Area-Bus",2014,14.982354539607572
"Erie, PA Metro Area-Bus",2015,14.968591461017875
"Erie, PA Metro Area-Bus",2016,14.851971518325785
"Erie, PA Metro Area-Bus",2017,14.789603296528062
"Erie, PA Metro Area-Bus",2018,14.738933792955255
"Eugene-Springfield, OR Metro Area-Bus",2002,15.939567609677162
"Eugene-Springfield, OR Metro Area-Bus",2003,15.907749981284436
"Eugene-Springfield, OR Metro Area-Bus",2004,15.943360524293615
"Eugene-Springfield, OR Metro Area-Bus",2005,15.970333653305643
"Eugene-Springfield, OR Metro Area-Bus",2006,16.060815523829255
"Eugene-Springfield, OR Metro Area-Bus",2007,16.147630569419505
"Eugene-Springfield, OR Metro Area-Bus",2008,16.29482258700592
"Eugene-Springfield, OR Metro Area-Bus",2009,16.236517860077594
"Eugene-Springfield, OR Metro Area-Bus",2010,16.231129114120126
"Eugene-Springfield, OR Metro Area-Bus",2011,16.248727168005026
"Eugene-Springfield, OR Metro Area-Bus",2012,16.262041783907968
"Eugene-Springfield, OR Metro Area-Bus",2013,16.244386922042313
"Eugene-Springfield, OR Metro Area-Bus",2014,16.217078804401588
"Eugene-Springfield, OR Metro Area-Bus",2015,16.138868689606003
"Eugene-Springfield, OR Metro Area-Bus",2016,16.136958621228807
"Eugene-Springfield, OR Metro Area-Bus",2017,16.13570047269138
"Eugene-Springfield, OR Metro Area-Bus",2018,16.142210535720494
"Evansville, IN-KY Metro Area-Bus",2002,14.205161952471247
"Evansville, IN-KY Metro Area-Bus",2003,14.199800377107143
"Evansville, IN-KY Metro Area-Bus",2004,14.196054360667192
"Evansville, IN-KY Metro Area-Bus",2005,14.276659474697814
"Evansville, IN-KY Metro Area-Bus",2006,14.2811810627714
"Evansville, IN-KY Metro Area-Bus",2007,14.338828625210045
"Evansville, IN-KY Metro Area-Bus",2008,14.424698245250871
"Evansville, IN-KY Metro Area-Bus",2009,14.420634941130462
"Evansville, IN-KY Metro Area-Bus",2010,14.493969390976106
"Evansville, IN-KY Metro Area-Bus",2011,14.509407457414765
"Evansville, IN-KY Metro Area-Bus",2012,14.530051256545155
"Evansville, IN-KY Metro Area-Bus",2013,14.447246057057582
"Evansville, IN-KY Metro Area-Bus",2014,14.542572090117982
"Evansville, IN-KY Metro Area-Bus",2015,14.495613025003411
"Evansville, IN-KY Metro Area-Bus",2016,14.379046651450313
"Evansville, IN-KY Metro Area-Bus",2017,14.217110204793848
"Evansville, IN-KY Metro Area-Bus",2018,14.159372565701961
"Fargo, ND-MN Metro Area-Bus",2002,13.566804296884909
"Fargo, ND-MN Metro Area-Bus",2003,13.450987757138494
"Fargo, ND-MN Metro Area-Bus",2004,13.700198467008061
"Fargo, ND-MN Metro Area-Bus",2005,13.95437296544442
"Fargo, ND-MN Metro Area-Bus",2006,14.021026858134926
"Fargo, ND-MN Metro Area-Bus",2007,14.098441109799893
"Fargo, ND-MN Metro Area-Bus",2008,14.292772779772074
"Fargo, ND-MN Metro Area-Bus",2009,14.385945323415351
"Fargo, ND-MN Metro Area-Bus",2010,14.507142090509836
"Fargo, ND-MN Metro Area-Bus",2011,14.556395920983444
"Fargo, ND-MN Metro Area-Bus",2012,14.528006831616759
"Fargo, ND-MN Metro Area-Bus",2013,14.573728461767123
"Fargo, ND-MN Metro Area-Bus",2014,14.609233575842882
"Fargo, ND-MN Metro Area-Bus",2015,14.551336408355638
"Fargo, ND-MN Metro Area-Bus",2016,14.473613810447086
"Fargo, ND-MN Metro Area-Bus",2017,14.443131529783795
"Fargo, ND-MN Metro Area-Bus",2018,14.488911049663455
"Fayetteville, NC Metro Area-Bus",2003,14.022052920130117
"Fayetteville, NC Metro Area-Bus",2004,14.047710351840939
"Fayetteville, NC Metro Area-Bus",2005,13.764296055735699
"Fayetteville, NC Metro Area-Bus",2006,14.007033807365895
"Fayetteville, NC Metro Area-Bus",2007,13.712453622471612
"Fayetteville, NC Metro Area-Bus",2008,13.749418750248132
"Fayetteville, NC Metro Area-Bus",2009,13.834515769369679
"Fayetteville, NC Metro Area-Bus",2010,14.019905378710003
"Fayetteville, NC Metro Area-Bus",2011,14.213802760181196
"Fayetteville, NC Metro Area-Bus",2012,14.329050631874754
"Fayetteville, NC Metro Area-Bus",2013,14.28508865293314
"Fayetteville, NC Metro Area-Bus",2014,14.264678943148603
"Fayetteville, NC Metro Area-Bus",2015,14.229508075979037
"Fayetteville, NC Metro Area-Bus",2016,14.190260240199592
"Fayetteville, NC Metro Area-Bus",2017,14.130415356884264
"Fayetteville, NC Metro Area-Bus",2018,14.12147027787427
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2002,13.95498637245223
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2003,14.059532236448652
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2004,14.107370142449245
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2005,14.113955255031675
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2006,14.1149097164694
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2007,14.166790474881022
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2008,14.190248381421144
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2009,14.30190290550931
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2010,14.433849059394232
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2011,14.500992435006465
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2012,12.512685641925728
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2013,12.470688220050208
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2014,12.522495224345683
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2015,12.568835520354304
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2016,12.572807320278274
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2017,12.368523072681716
"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2018,12.328166376773641
"Flagstaff, AZ Metro Area-Bus",2009,13.983792350224421
"Flagstaff, AZ Metro Area-Bus",2010,13.815067459810786
"Flagstaff, AZ Metro Area-Bus",2011,14.181314802733942
"Flagstaff, AZ Metro Area-Bus",2012,14.407186317192387
"Flagstaff, AZ Metro Area-Bus",2013,14.43525444110585
"Flagstaff, AZ Metro Area-Bus",2014,14.445791418478759
"Flagstaff, AZ Metro Area-Bus",2015,14.446331169216455
"Flagstaff, AZ Metro Area-Bus",2016,14.512584020581189
"Flagstaff, AZ Metro Area-Bus",2017,14.611111884779197
"Flagstaff, AZ Metro Area-Bus",2018,14.743977656086848
"Flint, MI Metro Area-Bus",2002,15.33654291100614
"Flint, MI Metro Area-Bus",2003,14.78663338643277
"Flint, MI Metro Area-Bus",2004,15.109237057111757
"Flint, MI Metro Area-Bus",2005,15.253362172044087
"Flint, MI Metro Area-Bus",2006,15.316424759553982
"Flint, MI Metro Area-Bus",2007,15.364181923586063
"Flint, MI Metro Area-Bus",2008,15.514267671711668
"Flint, MI Metro Area-Bus",2009,15.43438570211394
"Flint, MI Metro Area-Bus",2010,15.465767836947176
"Flint, MI Metro Area-Bus",2011,15.5567522718212
"Flint, MI Metro Area-Bus",2012,15.546305210182737
"Flint, MI Metro Area-Bus",2013,15.548971216994625
"Flint, MI Metro Area-Bus",2014,15.418689085055746
"Flint, MI Metro Area-Bus",2015,15.399555875412478
"Flint, MI Metro Area-Bus",2016,15.369345311980311
"Flint, MI Metro Area-Bus",2017,15.278624677786697
"Flint, MI Metro Area-Bus",2018,15.255918738137169
"Fort Collins-Loveland, CO Metro Area-Bus",2002,14.151305711845264
"Fort Collins-Loveland, CO Metro Area-Bus",2003,14.173326385248034
"Fort Collins-Loveland, CO Metro Area-Bus",2004,14.15143546697191
"Fort Collins-Loveland, CO Metro Area-Bus",2005,14.200027544948643
"Fort Collins-Loveland, CO Metro Area-Bus",2006,14.219424687259714
"Fort Collins-Loveland, CO Metro Area-Bus",2007,14.321770195663243
"Fort Collins-Loveland, CO Metro Area-Bus",2008,14.461660532718872
"Fort Collins-Loveland, CO Metro Area-Bus",2009,14.480274743290606
"Fort Collins-Loveland, CO Metro Area-Bus",2010,14.5342311236084
"Fort Collins-Loveland, CO Metro Area-Bus",2011,14.59291398583559
"Fort Collins-Loveland, CO Metro Area-Bus",2012,14.642764357049597
"Fort Collins-Loveland, CO Metro Area-Bus",2013,14.65321644366821
"Fort Collins-Loveland, CO Metro Area-Bus",2014,14.77220855837175
"Fort Collins-Loveland, CO Metro Area-Bus",2015,14.983365928325261
"Fort Collins-Loveland, CO Metro Area-Bus",2016,15.196438430960677
"Fort Collins-Loveland, CO Metro Area-Bus",2017,15.254854889050783
"Fort Collins-Loveland, CO Metro Area-Bus",2018,15.269367144451477
"Fort Wayne, IN Metro Area-Bus",2002,14.147319079208534
"Fort Wayne, IN Metro Area-Bus",2003,14.227973126640727
"Fort Wayne, IN Metro Area-Bus",2004,14.287677470624244
"Fort Wayne, IN Metro Area-Bus",2005,14.353979753029094
"Fort Wayne, IN Metro Area-Bus",2006,14.450420389902238
"Fort Wayne, IN Metro Area-Bus",2007,14.47545094544788
"Fort Wayne, IN Metro Area-Bus",2008,14.520341220069021
"Fort Wayne, IN Metro Area-Bus",2009,14.398724561947164
"Fort Wayne, IN Metro Area-Bus",2010,14.451048222953183
"Fort Wayne, IN Metro Area-Bus",2011,14.490686213736112
"Fort Wayne, IN Metro Area-Bus",2012,14.538816360837732
"Fort Wayne, IN Metro Area-Bus",2013,14.49805371405993
"Fort Wayne, IN Metro Area-Bus",2014,14.507172135562394
"Fort Wayne, IN Metro Area-Bus",2015,14.458578443782915
"Fort Wayne, IN Metro Area-Bus",2016,14.401808893631483
"Fort Wayne, IN Metro Area-Bus",2017,14.344272362415778
"Fort Wayne, IN Metro Area-Bus",2018,14.342088854314092
"Fresno, CA Metro Area-Bus",2002,16.027150510493044
"Fresno, CA Metro Area-Bus",2003,16.212616064433846
"Fresno, CA Metro Area-Bus",2004,16.202248914095676
"Fresno, CA Metro Area-Bus",2005,16.223629841533786
"Fresno, CA Metro Area-Bus",2006,16.293299184626115
"Fresno, CA Metro Area-Bus",2007,16.342740155278783
"Fresno, CA Metro Area-Bus",2008,16.45679576116802
"Fresno, CA Metro Area-Bus",2009,16.435851465862708
"Fresno, CA Metro Area-Bus",2010,16.37222285301283
"Fresno, CA Metro Area-Bus",2011,16.250700739695834
"Fresno, CA Metro Area-Bus",2012,16.27625343446841
"Fresno, CA Metro Area-Bus",2013,16.249919123417172
"Fresno, CA Metro Area-Bus",2014,16.204723887892506
"Fresno, CA Metro Area-Bus",2015,16.22100289981648
"Fresno, CA Metro Area-Bus",2016,16.11904989552212
"Fresno, CA Metro Area-Bus",2017,16.07650461079826
"Fresno, CA Metro Area-Bus",2018,16.13732340716542
"Gainesville, FL Metro Area-Bus",2004,15.89496172459779
"Gainesville, FL Metro Area-Bus",2005,15.910027024829834
"Gainesville, FL Metro Area-Bus",2006,15.975180020933777
"Gainesville, FL Metro Area-Bus",2007,15.997232589388183
"Gainesville, FL Metro Area-Bus",2008,16.018733442764066
"Gainesville, FL Metro Area-Bus",2009,16.013141719300684
"Gainesville, FL Metro Area-Bus",2010,16.06000159954602
"Gainesville, FL Metro Area-Bus",2011,16.135460013985025
"Gainesville, FL Metro Area-Bus",2012,16.19135336174227
"Gainesville, FL Metro Area-Bus",2013,16.19727136751904
"Gainesville, FL Metro Area-Bus",2014,16.194839261050625
"Gainesville, FL Metro Area-Bus",2015,16.124958050739117
"Gainesville, FL Metro Area-Bus",2016,16.072272211705375
"Gainesville, FL Metro Area-Bus",2017,16.05217227802266
"Gainesville, FL Metro Area-Bus",2018,16.042992291263058
"Grand Rapids-Wyoming, MI Metro Area-Bus",2002,15.344559275588436
"Grand Rapids-Wyoming, MI Metro Area-Bus",2003,15.349827159759823
"Grand Rapids-Wyoming, MI Metro Area-Bus",2004,15.363013507885421
"Grand Rapids-Wyoming, MI Metro Area-Bus",2005,15.525619138352264
"Grand Rapids-Wyoming, MI Metro Area-Bus",2006,15.658912933816731
"Grand Rapids-Wyoming, MI Metro Area-Bus",2007,15.742759646176982
"Grand Rapids-Wyoming, MI Metro Area-Bus",2008,15.857445756568314
"Grand Rapids-Wyoming, MI Metro Area-Bus",2009,15.857668560317437
"Grand Rapids-Wyoming, MI Metro Area-Bus",2010,15.902494928600742
"Grand Rapids-Wyoming, MI Metro Area-Bus",2011,16.024901395855608
"Grand Rapids-Wyoming, MI Metro Area-Bus",2012,16.139168298887753
"Grand Rapids-Wyoming, MI Metro Area-Bus",2013,16.16285962565544
"Grand Rapids-Wyoming, MI Metro Area-Bus",2014,16.160870291424025
"Grand Rapids-Wyoming, MI Metro Area-Bus",2015,16.098806631509046
"Grand Rapids-Wyoming, MI Metro Area-Bus",2016,16.058591796085413
"Grand Rapids-Wyoming, MI Metro Area-Bus",2017,16.009787340263145
"Grand Rapids-Wyoming, MI Metro Area-Bus",2018,15.985803739459596
"Great Falls, MT Metro Area-Bus",2002,12.911392932271587
"Great Falls, MT Metro Area-Bus",2003,13.016144715866853
"Great Falls, MT Metro Area-Bus",2004,12.94796475114104
"Great Falls, MT Metro Area-Bus",2005,12.45297178519878
"Great Falls, MT Metro Area-Bus",2006,12.976916707540457
"Great Falls, MT Metro Area-Bus",2007,12.93641685836643
"Great Falls, MT Metro Area-Bus",2008,12.893551290255072
"Great Falls, MT Metro Area-Bus",2009,12.777091739356507
"Great Falls, MT Metro Area-Bus",2010,12.805409021660529
"Great Falls, MT Metro Area-Bus",2011,12.925591516045667
"Great Falls, MT Metro Area-Bus",2012,12.94919024586476
"Great Falls, MT Metro Area-Bus",2013,13.001629743009667
"Great Falls, MT Metro Area-Bus",2014,12.997915178816681
"Great Falls, MT Metro Area-Bus",2015,12.954467665945396
"Great Falls, MT Metro Area-Bus",2016,12.930122385279935
"Great Falls, MT Metro Area-Bus",2017,12.913186831768732
"Great Falls, MT Metro Area-Bus",2018,12.90070622085788
"Green Bay, WI Metro Area-Bus",2006,14.347381565895896
"Green Bay, WI Metro Area-Bus",2007,14.344855633167146
"Green Bay, WI Metro Area-Bus",2008,14.376329621672951
"Green Bay, WI Metro Area-Bus",2009,14.11884622117527
"Green Bay, WI Metro Area-Bus",2010,14.130931330674516
"Green Bay, WI Metro Area-Bus",2011,14.248777586094002
"Green Bay, WI Metro Area-Bus",2012,14.23674336660349
"Green Bay, WI Metro Area-Bus",2013,14.209193191201292
"Green Bay, WI Metro Area-Bus",2014,14.172629603275393
"Green Bay, WI Metro Area-Bus",2015,14.148298874419359
"Green Bay, WI Metro Area-Bus",2016,14.095413198954706
"Green Bay, WI Metro Area-Bus",2017,14.03296676696397
"Green Bay, WI Metro Area-Bus",2018,14.059112207980847
"Greensboro-High Point, NC Metro Area-Bus",2002,14.715776704856179
"Greensboro-High Point, NC Metro Area-Bus",2003,14.755800549920371
"Greensboro-High Point, NC Metro Area-Bus",2004,14.67734791755478
"Greensboro-High Point, NC Metro Area-Bus",2005,15.01992923647354
"Greensboro-High Point, NC Metro Area-Bus",2006,15.173621469838437
"Greensboro-High Point, NC Metro Area-Bus",2007,15.314326051399076
"Greensboro-High Point, NC Metro Area-Bus",2008,15.31846175726261
"Greensboro-High Point, NC Metro Area-Bus",2009,15.402777412250806
"Greensboro-High Point, NC Metro Area-Bus",2010,15.480508401990473
"Greensboro-High Point, NC Metro Area-Bus",2011,15.559227085032983
"Greensboro-High Point, NC Metro Area-Bus",2012,15.46455276382149
"Greensboro-High Point, NC Metro Area-Bus",2013,15.43224180922584
"Greensboro-High Point, NC Metro Area-Bus",2014,15.400086148408178
"Greensboro-High Point, NC Metro Area-Bus",2015,15.336780861593924
"Greensboro-High Point, NC Metro Area-Bus",2016,15.255660091557894
"Greensboro-High Point, NC Metro Area-Bus",2017,15.201971655182929
"Greensboro-High Point, NC Metro Area-Bus",2018,15.12811881946817
"Greenville-Mauldin-Easley, SC Metro Area-Bus",2003,13.208283709887969
"Greenville-Mauldin-Easley, SC Metro Area-Bus",2004,13.34756430654462
"Greenville-Mauldin-Easley, SC Metro Area-Bus",2005,13.419498361670403
"Greenville-Mauldin-Easley, SC Metro Area-Bus",2006,13.616736458737021
"Greenville-Mauldin-Easley, SC Metro Area-Bus",2007,13.423694363008545
"Greenville-Mauldin-Easley, SC Metro Area-Bus",2008,13.35238888198157
