,ID,Year,CBSA,WEIGHTED_POP_DENSITY,TSD_POP_PCT_LEHD
1039,"Dayton, OH Metro Area-Bus",2005,19380,2387.07025,11.101069812817302
1040,"Dayton, OH Metro Area-Bus",2006,19380,2392.626731,11.060382916053019
1041,"Dayton, OH Metro Area-Bus",2007,19380,2386.421559,10.878472341941638
1042,"Dayton, OH Metro Area-Bus",2008,19380,2383.116816,10.695874410973595
1043,"Dayton, OH Metro Area-Bus",2009,19380,2422.923566,11.229128922892382
1044,"Dayton, OH Metro Area-Bus",2010,19380,2346.142434,10.37627341439369
1045,"Dayton, OH Metro Area-Bus",2011,19380,2482.386403,10.138311279143037
1046,"Dayton, OH Metro Area-Bus",2012,19380,2442.9354719999997,10.171320652907054
1047,"Dayton, OH Metro Area-Bus",2013,19380,2443.0367730000003,10.187145655558162
1048,"Dayton, OH Metro Area-Bus",2014,19380,2382.8482010000002,10.296258267145834
1049,"Dayton, OH Metro Area-Bus",2015,19380,2375.2750539999997,10.423942797810081
1050,"Dayton, OH Metro Area-Bus",2016,19380,2351.503032,10.488321112706931
1051,"Dayton, OH Metro Area-Bus",2017,19380,2345.99713,10.401711901362978
1052,"Dayton, OH Metro Area-Bus",2018,19380,2340.753425,10.438010364588854
1053,"Decatur, IL Metro Area-Bus",2002,19500,1704.4065690000002,10.756352176482174
1054,"Decatur, IL Metro Area-Bus",2003,19500,1704.387255,10.619912586711576
1055,"Decatur, IL Metro Area-Bus",2004,19500,1704.103501,9.940294334950778
1056,"Decatur, IL Metro Area-Bus",2005,19500,1705.0422030000002,10.146588646920431
1057,"Decatur, IL Metro Area-Bus",2006,19500,1703.40216,10.078263890307946
1058,"Decatur, IL Metro Area-Bus",2007,19500,1704.6275219999998,10.51079578064082
1059,"Decatur, IL Metro Area-Bus",2008,19500,1707.642631,10.47317721978155
1060,"Decatur, IL Metro Area-Bus",2009,19500,1695.777909,10.603932584269662
1061,"Decatur, IL Metro Area-Bus",2010,19500,1730.938713,10.67925024086888
1062,"Decatur, IL Metro Area-Bus",2011,19500,1697.812356,8.274689564637269
1063,"Decatur, IL Metro Area-Bus",2012,19500,1681.7013769999999,8.614477563052734
1064,"Decatur, IL Metro Area-Bus",2013,19500,1645.373622,8.568138556623504
1065,"Decatur, IL Metro Area-Bus",2014,19500,1618.183696,9.879336349924586
1066,"Decatur, IL Metro Area-Bus",2015,19500,1587.90299,10.084015083022779
1067,"Decatur, IL Metro Area-Bus",2016,19500,1604.785147,10.240845470227308
1068,"Decatur, IL Metro Area-Bus",2017,19500,1560.127574,9.972460425855854
1069,"Decatur, IL Metro Area-Bus",2018,19500,1540.737358,10.100214271513671
1070,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2002,19660,1779.9720079999997,4.160670217553647
1071,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2003,19660,1779.9729079999997,3.7628350528035903
1072,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2004,19660,1780.1284100000003,3.838337075530659
1073,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2005,19660,1779.6620440000002,3.5537093224642873
1074,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2006,19660,1780.4550370000002,3.5741268333860927
1075,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2007,19660,1779.9684969999998,3.381564444886425
1076,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2008,19660,1778.3122469999998,3.3548007085533125
1077,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2009,19660,1785.9857399999999,3.3261297204444076
1078,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2010,19660,1773.989555,3.113240952763155
1079,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2011,19660,1789.6931559999998,3.263783550934179
1080,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2012,19660,1803.1879350000002,3.3220580863391875
1081,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2013,19660,1805.541668,3.4004194743183542
1082,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2014,19660,1805.5012769999998,2.7405629692142695
1083,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2015,19660,1823.31428,2.8673682778788447
1084,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2016,19660,1839.016477,2.680053306734472
1085,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2017,19660,1844.9454260000002,2.777887728686896
1086,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2018,19660,1860.8014210000001,2.773209594322563
1087,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2002,19740,4799.350834000001,47.47956361629461
1088,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2003,19740,4799.200044,46.70708814365886
1089,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2004,19740,4799.536475,46.08664709545414
1090,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2005,19740,4799.137696,46.05226053864522
1091,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2006,19740,4799.0201,46.271159256321226
1092,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2007,19740,4801.0233579999995,43.55475136978531
1093,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2008,19740,4795.595572,44.197080291970806
1094,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2009,19740,4805.3529149999995,44.53030103336622
1095,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2010,19740,4806.505916,43.42203036141569
1096,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2011,19740,4785.16065,42.46924194616158
1097,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2012,19740,4870.541023,42.51139836392567
1098,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2013,19740,4952.798959000001,42.45022798949393
1099,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2014,19740,5035.468721,42.563896046010626
1100,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2015,19740,5112.101353,43.31311813156119
1101,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2016,19740,5168.3513729999995,43.218209113451884
1102,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2017,19740,5211.1914560000005,42.686253198167826
1103,"Denver-Aurora-Broomfield, CO Metro Area-Bus",2018,19740,5275.112492,43.068556973951104
1104,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2002,19740,4799.350834000001,47.47956361629461
1105,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2003,19740,4799.200044,46.70708814365886
1106,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2004,19740,4799.536475,46.08664709545414
1107,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2005,19740,4799.137696,46.05226053864522
1108,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2006,19740,4799.0201,46.271159256321226
1109,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2007,19740,4801.0233579999995,43.55475136978531
1110,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2008,19740,4795.595572,44.197080291970806
1111,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2009,19740,4805.3529149999995,44.53030103336622
1112,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2010,19740,4806.505916,43.42203036141569
1113,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2011,19740,4785.16065,42.46924194616158
1114,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2012,19740,4870.541023,42.51139836392567
1115,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2013,19740,4952.798959000001,42.45022798949393
1116,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2014,19740,5035.468721,42.563896046010626
1117,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2015,19740,5112.101353,43.31311813156119
1118,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2016,19740,5168.3513729999995,43.218209113451884
1119,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2017,19740,5211.1914560000005,42.686253198167826
1120,"Denver-Aurora-Broomfield, CO Metro Area-Rail",2018,19740,5275.112492,43.068556973951104
1121,"Des Moines-West Des Moines, IA Metro Area-Bus",2002,19780,2280.786632,13.260041718319687
1122,"Des Moines-West Des Moines, IA Metro Area-Bus",2003,19780,2280.764996,13.356431982862784
1123,"Des Moines-West Des Moines, IA Metro Area-Bus",2004,19780,2280.712843,13.220972396951083
1124,"Des Moines-West Des Moines, IA Metro Area-Bus",2005,19780,2280.957771,12.869870026981173
1125,"Des Moines-West Des Moines, IA Metro Area-Bus",2006,19780,2280.439883,11.783279803770107
1126,"Des Moines-West Des Moines, IA Metro Area-Bus",2007,19780,2281.028606,11.666268145699267
1127,"Des Moines-West Des Moines, IA Metro Area-Bus",2008,19780,2281.365448,12.006828719682403
1128,"Des Moines-West Des Moines, IA Metro Area-Bus",2009,19780,2278.392564,12.121160146133132
1129,"Des Moines-West Des Moines, IA Metro Area-Bus",2010,19780,2288.235227,11.233176375899868
1130,"Des Moines-West Des Moines, IA Metro Area-Bus",2011,19780,2276.158305,10.796790774322133
1131,"Des Moines-West Des Moines, IA Metro Area-Bus",2012,19780,2280.3569190000003,10.784557412581155
1132,"Des Moines-West Des Moines, IA Metro Area-Bus",2013,19780,2295.409837,10.846341873488445
1133,"Des Moines-West Des Moines, IA Metro Area-Bus",2014,19780,2306.716152,10.902480860670728
1134,"Des Moines-West Des Moines, IA Metro Area-Bus",2015,19780,2333.806112,11.342582645262285
1135,"Des Moines-West Des Moines, IA Metro Area-Bus",2016,19780,2353.214007,11.238955626887657
1136,"Des Moines-West Des Moines, IA Metro Area-Bus",2017,19780,2362.936073,11.094120547559228
1137,"Des Moines-West Des Moines, IA Metro Area-Bus",2018,19780,2384.054805,11.223429635289092
1138,"Detroit-Warren-Livonia, MI Metro Area-Bus",2002,19820,3827.682726,28.171615097517403
1139,"Detroit-Warren-Livonia, MI Metro Area-Bus",2003,19820,3827.846655,27.566951422350943
1140,"Detroit-Warren-Livonia, MI Metro Area-Bus",2004,19820,3828.049543,26.73248804048987
1141,"Detroit-Warren-Livonia, MI Metro Area-Bus",2005,19820,3826.7927990000003,26.869183294119882
1142,"Detroit-Warren-Livonia, MI Metro Area-Bus",2006,19820,3829.784323,26.661637642778803
1143,"Detroit-Warren-Livonia, MI Metro Area-Bus",2007,19820,3825.892989,26.05540107091607
1144,"Detroit-Warren-Livonia, MI Metro Area-Bus",2008,19820,3825.71393,25.874220067570953
1145,"Detroit-Warren-Livonia, MI Metro Area-Bus",2009,19820,3843.3569880000005,25.856735002339168
1146,"Detroit-Warren-Livonia, MI Metro Area-Bus",2010,19820,3800.206155,24.800948063055184
1147,"Detroit-Warren-Livonia, MI Metro Area-Bus",2011,19820,3880.7330829999996,24.923590702330998
1148,"Detroit-Warren-Livonia, MI Metro Area-Bus",2012,19820,3837.6344619999995,24.653097217087456
1149,"Detroit-Warren-Livonia, MI Metro Area-Bus",2013,19820,3806.703527,24.647705491885056
1150,"Detroit-Warren-Livonia, MI Metro Area-Bus",2014,19820,3787.162545,24.426778650544062
1151,"Detroit-Warren-Livonia, MI Metro Area-Bus",2015,19820,3776.9268049999996,24.668483870170906
1152,"Detroit-Warren-Livonia, MI Metro Area-Bus",2016,19820,3769.292101,24.63966741802407
1153,"Detroit-Warren-Livonia, MI Metro Area-Bus",2017,19820,3772.302653,24.683002105401638
1154,"Detroit-Warren-Livonia, MI Metro Area-Bus",2018,19820,3783.967146,24.660829967150644
1155,"Detroit-Warren-Livonia, MI Metro Area-Rail",2002,19820,3827.682726,28.171615097517403
1156,"Detroit-Warren-Livonia, MI Metro Area-Rail",2003,19820,3827.846655,27.566951422350943
1157,"Detroit-Warren-Livonia, MI Metro Area-Rail",2004,19820,3828.049543,26.73248804048987
1158,"Detroit-Warren-Livonia, MI Metro Area-Rail",2005,19820,3826.7927990000003,26.869183294119882
1159,"Detroit-Warren-Livonia, MI Metro Area-Rail",2006,19820,3829.784323,26.661637642778803
1160,"Detroit-Warren-Livonia, MI Metro Area-Rail",2007,19820,3825.892989,26.05540107091607
1161,"Detroit-Warren-Livonia, MI Metro Area-Rail",2008,19820,3825.71393,25.874220067570953
1162,"Detroit-Warren-Livonia, MI Metro Area-Rail",2009,19820,3843.3569880000005,25.856735002339168
1163,"Detroit-Warren-Livonia, MI Metro Area-Rail",2010,19820,3800.206155,24.800948063055184
1164,"Detroit-Warren-Livonia, MI Metro Area-Rail",2011,19820,3880.7330829999996,24.923590702330998
1165,"Detroit-Warren-Livonia, MI Metro Area-Rail",2012,19820,3837.6344619999995,24.653097217087456
1166,"Detroit-Warren-Livonia, MI Metro Area-Rail",2013,19820,3806.703527,24.647705491885056
1167,"Detroit-Warren-Livonia, MI Metro Area-Rail",2014,19820,3787.162545,24.426778650544062
1168,"Detroit-Warren-Livonia, MI Metro Area-Rail",2015,19820,3776.9268049999996,24.668483870170906
1169,"Detroit-Warren-Livonia, MI Metro Area-Rail",2016,19820,3769.292101,24.63966741802407
1170,"Detroit-Warren-Livonia, MI Metro Area-Rail",2017,19820,3772.302653,24.683002105401638
1171,"Detroit-Warren-Livonia, MI Metro Area-Rail",2018,19820,3783.967146,24.660829967150644
1172,"Duluth, MN-WI Metro Area-Bus",2005,20260,1322.326224,9.112221178099807
1173,"Duluth, MN-WI Metro Area-Bus",2006,20260,1321.48095,9.04407501401998
1174,"Duluth, MN-WI Metro Area-Bus",2007,20260,1322.598322,9.553302427967802
1175,"Duluth, MN-WI Metro Area-Bus",2008,20260,1322.652697,9.800720558432785
1176,"Duluth, MN-WI Metro Area-Bus",2009,20260,1318.35375,9.713776824445317
1177,"Duluth, MN-WI Metro Area-Bus",2010,20260,1332.847382,9.074642126789366
1178,"Duluth, MN-WI Metro Area-Bus",2011,20260,1310.59405,8.82404885621067
1179,"Duluth, MN-WI Metro Area-Bus",2012,20260,1324.5799539999998,8.631944380326294
1180,"Duluth, MN-WI Metro Area-Bus",2013,20260,1328.688127,8.787774787305143
1181,"Duluth, MN-WI Metro Area-Bus",2014,20260,1344.477018,8.816785752372827
1182,"Duluth, MN-WI Metro Area-Bus",2015,20260,1357.536567,9.44463296007239
1183,"Duluth, MN-WI Metro Area-Bus",2016,20260,1365.174641,9.36906894655622
1184,"Duluth, MN-WI Metro Area-Bus",2017,20260,1345.88573,9.596794038035645
1185,"Duluth, MN-WI Metro Area-Bus",2018,20260,1340.230677,9.464399120843101
1186,"Durham-Chapel Hill, NC Metro Area-Bus",2002,20500,1675.759775,7.206936300305719
1187,"Durham-Chapel Hill, NC Metro Area-Bus",2003,20500,1675.698301,6.999514336244261
1188,"Durham-Chapel Hill, NC Metro Area-Bus",2004,20500,1675.5118710000002,6.684352097482836
1189,"Durham-Chapel Hill, NC Metro Area-Bus",2005,20500,1676.324954,6.7993306824520054
1190,"Durham-Chapel Hill, NC Metro Area-Bus",2006,20500,1674.664262,6.785706422422335
1191,"Durham-Chapel Hill, NC Metro Area-Bus",2007,20500,1676.445129,6.703134496830772
1192,"Durham-Chapel Hill, NC Metro Area-Bus",2008,20500,1677.8497929999999,6.722576597302102
1193,"Durham-Chapel Hill, NC Metro Area-Bus",2009,20500,1668.115601,6.508109961217887
1194,"Durham-Chapel Hill, NC Metro Area-Bus",2010,20500,1700.8624710000001,6.740277362326757
1195,"Durham-Chapel Hill, NC Metro Area-Bus",2011,20500,1662.169978,6.503045123775699
1196,"Durham-Chapel Hill, NC Metro Area-Bus",2012,20500,1669.024122,6.564941143335239
1197,"Durham-Chapel Hill, NC Metro Area-Bus",2013,20500,1710.484984,6.551512171133513
1198,"Durham-Chapel Hill, NC Metro Area-Bus",2014,20500,1730.7042600000002,6.293949952486538
1199,"Durham-Chapel Hill, NC Metro Area-Bus",2015,20500,1755.049475,6.739760241697467
1200,"Durham-Chapel Hill, NC Metro Area-Bus",2016,20500,1778.622833,6.66281746648605
1201,"Durham-Chapel Hill, NC Metro Area-Bus",2017,20500,1795.3862120000001,6.515410546146343
1202,"Durham-Chapel Hill, NC Metro Area-Bus",2018,20500,1820.5942510000002,6.637858194117458
1203,"Eau Claire, WI Metro Area-Bus",2002,20740,1347.860284,9.06682061758001
1204,"Eau Claire, WI Metro Area-Bus",2003,20740,1347.863994,9.003915381019167
1205,"Eau Claire, WI Metro Area-Bus",2004,20740,1347.903126,9.133448366624748
1206,"Eau Claire, WI Metro Area-Bus",2005,20740,1347.771989,9.13967698442296
1207,"Eau Claire, WI Metro Area-Bus",2006,20740,1348.0128869999999,8.738296923762817
1208,"Eau Claire, WI Metro Area-Bus",2007,20740,1347.821292,9.03467639639126
1209,"Eau Claire, WI Metro Area-Bus",2008,20740,1347.455385,8.722211095533748
1210,"Eau Claire, WI Metro Area-Bus",2009,20740,1349.5599619999998,9.027859931385308
1211,"Eau Claire, WI Metro Area-Bus",2010,20740,1345.871474,8.363905282542813
1212,"Eau Claire, WI Metro Area-Bus",2011,20740,1350.99264,8.637035124707772
1213,"Eau Claire, WI Metro Area-Bus",2012,20740,1354.868922,8.698634931746588
1214,"Eau Claire, WI Metro Area-Bus",2013,20740,1361.6024630000002,8.739955499496888
1215,"Eau Claire, WI Metro Area-Bus",2014,20740,1358.202455,8.211164167434587
1216,"Eau Claire, WI Metro Area-Bus",2015,20740,1365.446026,8.577663533884918
1217,"Eau Claire, WI Metro Area-Bus",2016,20740,1365.273838,8.43987732504879
1218,"Eau Claire, WI Metro Area-Bus",2017,20740,1355.376999,8.466752443990503
1219,"Eau Claire, WI Metro Area-Bus",2018,20740,1351.912812,8.49452538552998
1220,"El Centro, CA Metro Area-Bus",2011,20940,3018.689493,25.435825060542395
1221,"El Centro, CA Metro Area-Bus",2012,20940,3093.276659,24.59265905122002
1222,"El Centro, CA Metro Area-Bus",2013,20940,3198.742856,25.154923467806903
1223,"El Centro, CA Metro Area-Bus",2014,20940,3248.790795,25.21829987312486
1224,"El Centro, CA Metro Area-Bus",2015,20940,3293.303368,24.887520004831355
1225,"El Centro, CA Metro Area-Bus",2016,20940,3253.917976,25.202962962962964
1226,"El Centro, CA Metro Area-Bus",2017,20940,3159.392504,24.923014645289076
1227,"El Centro, CA Metro Area-Bus",2018,20940,3115.424344,25.004558828602836
1228,"Elizabethtown, KY Metro Area-Bus",2011,21060,738.8217844,
1229,"Elizabethtown, KY Metro Area-Bus",2012,21060,744.1470087,
1230,"Elizabethtown, KY Metro Area-Bus",2013,21060,736.8687403,
1231,"Elizabethtown, KY Metro Area-Bus",2014,21060,759.0474441,
1232,"Elizabethtown, KY Metro Area-Bus",2015,21060,749.2674247,
1233,"Elizabethtown, KY Metro Area-Bus",2016,21060,747.5223785000001,
1234,"Elizabethtown, KY Metro Area-Bus",2017,21060,744.4458167,
1235,"Elizabethtown, KY Metro Area-Bus",2018,21060,743.4346138,
1236,"Elkhart-Goshen, IN Metro Area-Bus",2002,21140,1389.322382,8.08460754332314
1237,"Elkhart-Goshen, IN Metro Area-Bus",2003,21140,1389.427783,7.883654273977422
1238,"Elkhart-Goshen, IN Metro Area-Bus",2004,21140,1389.542605,7.593356437324598
1239,"Elkhart-Goshen, IN Metro Area-Bus",2005,21140,1388.778164,7.598349093568779
1240,"Elkhart-Goshen, IN Metro Area-Bus",2006,21140,1390.618715,7.6063453571789434
1241,"Elkhart-Goshen, IN Metro Area-Bus",2007,21140,1388.1656269999999,5.715570492036068
1242,"Elkhart-Goshen, IN Metro Area-Bus",2008,21140,1388.19046,6.978132780550455
1243,"Elkhart-Goshen, IN Metro Area-Bus",2009,21140,1398.2680599999999,5.379441556353503
1244,"Elkhart-Goshen, IN Metro Area-Bus",2010,21140,1369.7716460000001,6.862109064202215
1245,"Elkhart-Goshen, IN Metro Area-Bus",2011,21140,1419.1085699999999,6.0391811985790165
1246,"Elkhart-Goshen, IN Metro Area-Bus",2012,21140,1390.905371,6.099487226444465
1247,"Elkhart-Goshen, IN Metro Area-Bus",2013,21140,1411.397431,6.350237433921691
1248,"Elkhart-Goshen, IN Metro Area-Bus",2014,21140,1389.865438,6.950606651913706
1249,"Elkhart-Goshen, IN Metro Area-Bus",2015,21140,1413.642855,6.910698722445423
1250,"Elkhart-Goshen, IN Metro Area-Bus",2016,21140,1392.306625,6.988822047834142
1251,"Elkhart-Goshen, IN Metro Area-Bus",2017,21140,1391.38823,7.023864511162433
1252,"Elkhart-Goshen, IN Metro Area-Bus",2018,21140,1392.2207429999999,6.9751349998087555
1253,"El Paso, TX Metro Area-Bus",2002,21340,4316.8528479999995,57.40939984779699
1254,"El Paso, TX Metro Area-Bus",2003,21340,4316.935109,56.98662506248201
1255,"El Paso, TX Metro Area-Bus",2004,21340,4317.206701,56.45971854267982
1256,"El Paso, TX Metro Area-Bus",2005,21340,4316.068819,56.43341582216644
1257,"El Paso, TX Metro Area-Bus",2006,21340,4318.421993,56.704245872068824
1258,"El Paso, TX Metro Area-Bus",2007,21340,4315.960677,56.204975863349425
1259,"El Paso, TX Metro Area-Bus",2008,21340,4314.027690999999,55.822514565431376
1260,"El Paso, TX Metro Area-Bus",2009,21340,4330.876509000001,55.52928643837735
1261,"El Paso, TX Metro Area-Bus",2010,21340,4295.120454,53.72694506333081
1262,"El Paso, TX Metro Area-Bus",2011,21340,4352.509518,52.710229826927396
1263,"El Paso, TX Metro Area-Bus",2012,21340,4346.197292,51.98781884726064
1264,"El Paso, TX Metro Area-Bus",2013,21340,4291.391611999999,51.543253067563185
1265,"El Paso, TX Metro Area-Bus",2014,21340,4237.060808,50.355291207200565
1266,"El Paso, TX Metro Area-Bus",2015,21340,4192.821345,50.254227463190844
1267,"El Paso, TX Metro Area-Bus",2016,21340,4141.135201,49.75654320196176
1268,"El Paso, TX Metro Area-Bus",2017,21340,4091.594814,49.4247128250146
1269,"El Paso, TX Metro Area-Bus",2018,21340,4057.9685590000004,49.80368559286736
1270,"El Paso, TX Metro Area-Rail",2018,21340,4057.9685590000004,49.80368559286736
1271,"Erie, PA Metro Area-Bus",2002,21500,3274.954626,27.714466603355493
1272,"Erie, PA Metro Area-Bus",2003,21500,3274.923685,27.317069061378533
1273,"Erie, PA Metro Area-Bus",2004,21500,3274.664459,26.971360108533823
1274,"Erie, PA Metro Area-Bus",2005,21500,3275.570382,25.168458956164095
1275,"Erie, PA Metro Area-Bus",2006,21500,3273.90835,25.225906644029063
1276,"Erie, PA Metro Area-Bus",2007,21500,3275.30251,24.82208846358663
1277,"Erie, PA Metro Area-Bus",2008,21500,3277.836969,25.52552053930196
1278,"Erie, PA Metro Area-Bus",2009,21500,3265.5716030000003,25.758363512495965
1279,"Erie, PA Metro Area-Bus",2010,21500,3297.4537379999997,24.59376142954177
1280,"Erie, PA Metro Area-Bus",2011,21500,3263.1228899999996,24.420660532820655
1281,"Erie, PA Metro Area-Bus",2012,21500,3253.840115,24.161606845489715
1282,"Erie, PA Metro Area-Bus",2013,21500,3246.957734,24.299486134114748
1283,"Erie, PA Metro Area-Bus",2014,21500,3211.8372510000004,24.441151674628923
1284,"Erie, PA Metro Area-Bus",2015,21500,3190.880158,24.667457638447914
1285,"Erie, PA Metro Area-Bus",2016,21500,3183.158676,24.679702173329755
1286,"Erie, PA Metro Area-Bus",2017,21500,3129.243899,24.640159012237543
1287,"Erie, PA Metro Area-Bus",2018,21500,3099.580652,24.656619130940335
1288,"Eugene-Springfield, OR Metro Area-Bus",2002,21660,2773.797412,18.13669039018633
1289,"Eugene-Springfield, OR Metro Area-Bus",2003,21660,2773.68791,17.925946167509224
1290,"Eugene-Springfield, OR Metro Area-Bus",2004,21660,2773.765142,17.43872679045093
1291,"Eugene-Springfield, OR Metro Area-Bus",2005,21660,2773.975508,17.19528614855017
1292,"Eugene-Springfield, OR Metro Area-Bus",2006,21660,2773.051609,17.64051083810642
1293,"Eugene-Springfield, OR Metro Area-Bus",2007,21660,2775.006104,15.80411190489175
1294,"Eugene-Springfield, OR Metro Area-Bus",2008,21660,2772.896475,16.609190418698347
1295,"Eugene-Springfield, OR Metro Area-Bus",2009,21660,2772.246205,16.376505759254375
1296,"Eugene-Springfield, OR Metro Area-Bus",2010,21660,2787.209762,16.401722383613762
1297,"Eugene-Springfield, OR Metro Area-Bus",2011,21660,2754.777778,16.484220290196482
1298,"Eugene-Springfield, OR Metro Area-Bus",2012,21660,2803.5819309999997,16.343334001529428
1299,"Eugene-Springfield, OR Metro Area-Bus",2013,21660,2825.113179,16.363477919871027
1300,"Eugene-Springfield, OR Metro Area-Bus",2014,21660,2842.966014,16.39293570309151
1301,"Eugene-Springfield, OR Metro Area-Bus",2015,21660,2900.54035,16.96216401301147
1302,"Eugene-Springfield, OR Metro Area-Bus",2016,21660,2955.675342,17.046825891495484
1303,"Eugene-Springfield, OR Metro Area-Bus",2017,21660,2996.241242,17.240442636415963
1304,"Eugene-Springfield, OR Metro Area-Bus",2018,21660,3051.536852,17.079775738680645
1305,"Evansville, IN-KY Metro Area-Bus",2002,21780,1872.0040010000002,12.320997273081417
1306,"Evansville, IN-KY Metro Area-Bus",2003,21780,1872.0506059999998,12.35335201010743
1307,"Evansville, IN-KY Metro Area-Bus",2004,21780,1871.978346,11.54014048176515
1308,"Evansville, IN-KY Metro Area-Bus",2005,21780,1872.011977,11.128685309376186
1309,"Evansville, IN-KY Metro Area-Bus",2006,21780,1872.213984,11.356044383881644
1310,"Evansville, IN-KY Metro Area-Bus",2007,21780,1871.4966789999999,10.978225850810539
1311,"Evansville, IN-KY Metro Area-Bus",2008,21780,1872.8889760000002,10.606453705205125
1312,"Evansville, IN-KY Metro Area-Bus",2009,21780,1872.245945,11.230970949834827
1313,"Evansville, IN-KY Metro Area-Bus",2010,21780,1872.442416,10.362373533926405
1314,"Evansville, IN-KY Metro Area-Bus",2011,21780,1883.4405,9.57788406863565
1315,"Evansville, IN-KY Metro Area-Bus",2012,21780,1860.4482269999999,9.659271839507483
1316,"Evansville, IN-KY Metro Area-Bus",2013,21780,1862.632777,9.820815485727366
1317,"Evansville, IN-KY Metro Area-Bus",2014,21780,1845.3831510000002,10.334689440482268
1318,"Evansville, IN-KY Metro Area-Bus",2015,21780,1861.991188,10.38426458341595
1319,"Evansville, IN-KY Metro Area-Bus",2016,21780,1858.291625,10.410419054497495
1320,"Evansville, IN-KY Metro Area-Bus",2017,21780,1849.940052,10.419056090006164
1321,"Evansville, IN-KY Metro Area-Bus",2018,21780,1851.581759,10.404678803886426
1322,"Fargo, ND-MN Metro Area-Bus",2002,22020,2771.949267,9.526319752993448
1323,"Fargo, ND-MN Metro Area-Bus",2003,22020,2771.903769,9.375
1324,"Fargo, ND-MN Metro Area-Bus",2004,22020,2772.013529,9.083148369472426
1325,"Fargo, ND-MN Metro Area-Bus",2005,22020,2771.86804,9.245242676929657
1326,"Fargo, ND-MN Metro Area-Bus",2006,22020,2771.874206,9.531799950888107
1327,"Fargo, ND-MN Metro Area-Bus",2007,22020,2772.455134,8.79863258993977
1328,"Fargo, ND-MN Metro Area-Bus",2008,22020,2770.715251,8.751674678855702
1329,"Fargo, ND-MN Metro Area-Bus",2009,22020,2773.959476,9.425991240649587
1330,"Fargo, ND-MN Metro Area-Bus",2010,22020,2773.4826199999998,8.355377522485073
1331,"Fargo, ND-MN Metro Area-Bus",2011,22020,2768.2835019999998,8.321345579285161
1332,"Fargo, ND-MN Metro Area-Bus",2012,22020,2793.651829,8.750498423170335
1333,"Fargo, ND-MN Metro Area-Bus",2013,22020,2803.637033,8.609464227257847
1334,"Fargo, ND-MN Metro Area-Bus",2014,22020,2815.350553,8.219752568672678
1335,"Fargo, ND-MN Metro Area-Bus",2015,22020,2827.316218,8.959874007121337
1336,"Fargo, ND-MN Metro Area-Bus",2016,22020,2751.67425,8.562274183652601
