,CBSA_ID,cbsa_name,year,month,popestimate,pop_interpolated,unemployment,employment,labor_force,unemployment_rate,employment_rate,gasPrice
3134,16980,"Chicago-Joliet-Naperville, IL-IN-WI",2018,6.0,9498716.0,9500513.319053547,203458.18181818182,4686381.090909091,4889839.2727272725,4.159836081818182,95.840164,2.7163636363636368
3153,17020,"Chico, CA",2018,6.0,231256.0,231089.1200498132,5004.454545454545,98931.36363636363,103935.81818181818,4.821027763636365,95.178973,3.3958181818181816
3172,17060,"Chillicothe, OH",2018,6.0,76931.0,76962.68194271481,1546.0,32851.0,34397.0,4.496801827272726,95.5031988181818,2.7163636363636368
3191,17140,"Cincinnati-Middletown, OH-KY-IN",2018,6.0,2205908.0,2205055.030884184,43889.72727272727,1078610.818181818,1122500.5454545454,3.908335845454546,96.09166363636363,2.7163636363636368
3210,17200,"Claremont, NH",2018,6.0,43144.0,43137.89165628891,508.7272727272728,22667.545454545456,23176.272727272728,2.195137845454546,97.80486145454546,2.852636363636364
3229,17220,"Clarksburg, WV",2018,6.0,92822.0,92865.9800747198,2081.2727272727275,43305.181818181816,45386.454545454544,4.589663309090908,95.41033727272726,2.7115454545454547
3248,17260,"Clarksdale, MS",2018,6.0,22628.0,22673.364632627647,593.1818181818181,8199.0,8792.181818181818,6.745608336363636,93.25439245454544,2.577
3267,17300,"Clarksville, TN-KY",2018,6.0,305825.0,305273.9459526774,5137.363636363636,113430.72727272726,118568.09090909091,4.332508081818181,95.66749227272727,2.7163636363636368
3286,17340,"Clearlake, CA",2018,6.0,64382.0,64364.08219178084,1507.909090909091,28310.545454545456,29818.454545454544,5.057868445454545,94.94213090909092,3.3958181818181816
3305,17380,"Cleveland, MS",2018,6.0,31333.0,31378.77185554172,763.3636363636364,12068.0,12831.363636363636,5.940379236363637,94.0596209090909,2.577
3324,17420,"Cleveland, TN",2018,6.0,123625.0,123499.33100871733,2160.090909090909,55874.36363636363,58034.454545454544,3.7205245090909087,96.27947572727273,2.7163636363636368
3343,17460,"Cleveland-Elyria-Mentor, OH",2018,6.0,2057009.0,2057134.424657534,52255.0,982258.5454545454,1034513.5454545454,5.0503393545454545,94.94966054545452,2.7163636363636368
3362,17500,"Clewiston, FL",2018,6.0,41556.0,41522.444831880464,937.0,14678.909090909092,15615.909090909092,6.056771636363636,93.94322690909092,2.7115454545454547
3381,17540,"Clinton, IA",2018,6.0,46518.0,46549.27471980075,734.5454545454545,22063.090909090908,22797.636363636364,3.221991418181818,96.7780089090909,2.7163636363636368
3400,17580,"Clovis, NM",2018,6.0,49437.0,49469.985056039855,867.0,21356.0,22223.0,3.902691172727273,96.09730863636364,2.577
3419,17660,"Coeur d'Alene, ID",2018,6.0,161505.0,161177.59277708593,2593.818181818182,74680.54545454546,77274.36363636362,3.364953772727273,96.63504518181816,2.8897272727272725
3438,17700,"Coffeyville, KS",2018,6.0,32120.0,32141.827148194283,641.7272727272727,14031.0,14672.727272727272,4.3767817,95.62321745454544,2.7163636363636368
3457,17740,"Coldwater, MI",2018,6.0,43622.0,43605.792528019934,751.7272727272727,18283.454545454544,19035.18181818182,3.9469317727272726,96.05307018181816,2.7163636363636368
3476,17780,"College Station-Bryan, TX",2018,6.0,262431.0,262137.3108343711,3979.2727272727284,128896.45454545454,132875.72727272724,2.9998034181818185,97.00019681818183,2.577
3495,17820,"Colorado Springs, CO",2018,6.0,738939.0,737839.4166874222,12717.363636363636,340759.2727272727,353476.63636363635,3.596800663636364,96.40320027272728,2.8897272727272725
3514,17860,"Columbia, MO",2018,6.0,190142.0,190020.07745952677,2437.7272727272725,99969.27272727274,102407.0,2.3854085181818183,97.61459136363636,2.7163636363636368
3533,17900,"Columbia, SC",2018,6.0,832666.0,832050.6047322542,13983.363636363636,385311.09090909094,399294.45454545453,3.5001200454545454,96.4998791818182,2.7115454545454547
3552,17940,"Columbia, TN",2018,6.0,94340.0,94167.3374844334,1562.909090909091,45319.272727272735,46882.181818181816,3.333413609090909,96.66658727272726,2.7163636363636368
3571,17980,"Columbus, GA-AL",2018,6.0,305451.0,305286.88916562893,5908.0,120522.45454545454,126430.45454545454,4.672316409090909,95.32768472727274,2.577
3590,18020,"Columbus, IN",2018,6.0,82753.0,82726.61195516812,1187.4545454545455,44632.09090909091,45819.545454545456,2.5920499363636367,97.40795081818182,2.7163636363636368
3609,18060,"Columbus, MS",2018,6.0,58930.0,58951.09414694893,1218.8181818181818,23942.363636363636,25161.181818181816,4.840285390909091,95.15971445454544,2.577
3628,18100,"Columbus, NE",2018,6.0,33363.0,33356.40298879203,460.0,16779.636363636364,17239.636363636364,2.667859854545455,97.33214018181816,2.7163636363636368
3647,18140,"Columbus, OH",2018,6.0,2042123.0,2040160.266998755,38955.27272727273,1013412.1818181819,1052367.4545454546,3.7005925727272726,96.29940681818181,2.7163636363636368
3666,18180,"Concord, NH",2018,6.0,151132.0,151053.5688667497,1890.6363636363642,80301.09090909091,82191.72727272728,2.3010621181818185,97.69893854545454,2.852636363636364
3685,18220,"Connersville, IN",2018,6.0,23047.0,23055.63312577833,427.0,8592.454545454546,9019.454545454546,4.731578727272726,95.26842109090909,2.7163636363636368
3704,18260,"Cookeville, TN",2018,6.0,112669.0,112535.75666251556,1844.090909090909,47010.81818181818,48854.90909090909,3.775184154545455,96.22481545454546,2.7163636363636368
3723,18300,"Coos Bay, OR",2018,6.0,64389.0,64339.48169364883,1388.1818181818182,25105.363636363636,26493.545454545456,5.238682363636364,94.7613179090909,3.3958181818181816
3742,18340,"Corbin, KY",2018,6.0,36242.0,36232.79676214197,703.1818181818181,13230.454545454546,13933.636363636364,5.044876018181818,94.95512463636364,2.7163636363636368
3761,18380,"Cordele, GA",2018,6.0,22601.0,22610.936239103365,455.45454545454544,9010.727272727272,9466.181818181818,4.7933748454545455,95.20662345454544,2.7115454545454547
3780,18420,"Corinth, MS",2018,6.0,36925.0,36947.64159402242,655.8181818181819,15432.181818181818,16088.0,4.076612063636364,95.92338763636364,2.577
3799,18460,"Cornelia, GA",2018,6.0,45388.0,45319.505105853044,706.3636363636364,18764.545454545456,19470.90909090909,3.6288655545454542,96.371134,2.7115454545454547
3818,18500,"Corning, NY",2018,6.0,95796.0,95832.89439601492,2227.5454545454545,40635.0,42862.545454545456,5.202429754545455,94.79757063636364,2.9223636363636363
3837,18580,"Corpus Christi, TX",2018,6.0,452950.0,453009.78032378573,10528.545454545454,196898.36363636365,207426.9090909091,5.076062227272726,94.92393627272727,2.577
3856,18620,"Corsicana, TX",2018,6.0,49565.0,49500.984557907854,885.2727272727273,22088.090909090908,22973.363636363636,3.858259572727273,96.14173954545456,2.577
3875,18660,"Cortland, NY",2018,6.0,47823.0,47824.05877957659,1227.7272727272727,21545.090909090908,22772.818181818184,5.37943269090909,94.62056736363635,2.9223636363636363
3894,18700,"Corvallis, OR",2018,6.0,92101.0,92057.50859277707,1491.2727272727273,46616.90909090909,48108.181818181816,3.1031363909090914,96.89686309090912,3.3958181818181816
3913,18740,"Coshocton, OH",2018,6.0,36629.0,36619.79676214197,881.1818181818181,13664.727272727272,14545.909090909092,6.056763136363636,93.94323745454544,2.7163636363636368
3932,18820,"Crawfordsville, IN",2018,6.0,38346.0,38350.15367372354,579.6363636363636,18444.90909090909,19024.545454545456,3.0473694636363637,96.9526290909091,2.7163636363636368
3951,18860,"Crescent City, CA",2018,6.0,27828.0,27795.422166874225,542.5454545454545,9337.727272727272,9880.272727272728,5.495032709090909,94.5049668181818,3.3958181818181816
3970,18880,"Crestview-Fort Walton Beach-Destin, FL",2018,6.0,207269.0,206977.02117061015,2823.3636363636365,96598.36363636363,99421.72727272726,2.8414871727272732,97.15851245454546,2.7115454545454547
3989,18900,"Crossville, TN",2018,6.0,59673.0,59618.59501867995,1031.0,23105.363636363636,24136.363636363636,4.2738267,95.72617409090911,2.7163636363636368
4008,18940,"Crowley, LA",2018,6.0,62190.0,62216.388044831874,1295.8181818181818,22732.818181818184,24028.636363636364,5.388882281818181,94.61111736363635,2.577
4027,18980,"Cullman, AL",2018,6.0,83442.0,83392.64458281444,1255.1818181818182,36675.36363636364,37930.545454545456,3.3096075454545453,96.69039081818184,2.577
4046,19020,"Culpeper, VA",2018,6.0,51859.0,51810.784806973854,700.0909090909091,23414.090909090908,24114.181818181816,2.9034999454545454,97.09650072727275,2.7115454545454547
4065,19060,"Cumberland, MD-WV",2018,6.0,97915.0,97968.0204234122,2570.2727272727275,42002.454545454544,44572.727272727265,5.765401363636363,94.23459845454543,2.7115454545454547
4084,19100,"Dallas-Fort Worth-Arlington, TX",2018,6.0,7475507.0,7464978.007222914,135094.0,3736220.5454545454,3871314.5454545454,3.490326618181818,96.50967272727274,2.577
4103,19140,"Dalton, GA",2018,6.0,143983.0,143973.9596513076,2956.818181818182,59022.181818181816,61979.0,4.766512863636365,95.23348727272727,2.7115454545454547
4122,19180,"Danville, IL",2018,6.0,76806.0,76885.00124533003,1909.0,32322.090909090908,34231.09090909091,5.578340472727274,94.42165936363637,2.7163636363636368
4141,19220,"Danville, KY",2018,6.0,54744.0,54720.543960149436,1030.3636363636363,21014.727272727272,22045.090909090908,4.673882745454545,95.32611709090908,2.7163636363636368
4160,19260,"Danville, VA",2018,6.0,101642.0,101700.72154420924,2157.6363636363635,46143.81818181818,48301.454545454544,4.465946700000001,95.53405345454544,2.7115454545454547
4179,19300,"Daphne-Fairhope-Foley, AL",2018,6.0,218022.0,217581.95491905356,3392.181818181818,90914.0,94306.18181818182,3.5977964545454557,96.40220309090908,2.577
4198,19340,"Davenport-Moline-Rock Island, IA-IL",2018,6.0,381451.0,381483.8221668741,7558.545454545455,185071.45454545453,192630.0,3.925717845454544,96.07428127272728,2.7163636363636368
4217,19380,"Dayton, OH",2018,6.0,847545.0,847323.6336239106,17380.272727272728,394439.1818181818,411819.45454545453,4.2210194,95.77898072727272,2.7163636363636368
4236,19460,"Decatur, AL",2018,6.0,152046.0,152033.13175591535,2619.454545454545,67097.45454545454,69716.90909090909,3.757474454545454,96.2425260909091,2.577
4255,19500,"Decatur, IL",2018,6.0,104712.0,104778.8660024907,2569.909090909091,47356.545454545456,49926.454545454544,5.1456632454545455,94.8543360909091,2.7163636363636368
4274,19540,"Decatur, IN",2018,6.0,35636.0,35618.570859277715,458.6363636363636,17033.727272727272,17492.363636363636,2.6218606909090907,97.3781390909091,2.7163636363636368
4293,19580,"Defiance, OH",2018,6.0,38165.0,38169.80523038607,794.5454545454545,17358.272727272728,18152.81818181818,4.375731245454545,95.62426963636364,2.7163636363636368
4312,19620,"Del Rio, TX",2018,6.0,49208.0,49198.87820672477,890.3636363636364,19542.545454545456,20432.90909090909,4.357413672727272,95.64258718181816,2.577
4331,19660,"Deltona-Daytona Beach-Ormond Beach, FL",2018,6.0,547538.0,546775.8415940225,9383.363636363636,245668.36363636365,255051.7272727273,3.6786436181818187,96.32135572727272,2.7115454545454547
4350,19700,"Deming, NM",2018,6.0,23963.0,23978.06724782067,1200.1818181818182,9206.818181818182,10407.0,11.64839638181818,88.35160336363636,2.577
4369,19740,"Denver-Aurora-Broomfield, CO",2018,6.0,2932415.0,2929203.15143213,48248.0,1590235.5454545454,1638483.5454545454,2.944375227272727,97.05562445454548,2.8897272727272725
4388,19760,"DeRidder, LA",2018,6.0,37253.0,37219.93349937734,774.7272727272727,13850.818181818182,14625.545454545454,5.294906663636363,94.7050940909091,2.577
4407,19780,"Des Moines-West Des Moines, IA",2018,6.0,655409.0,654569.387795766,8596.727272727272,345056.7272727273,353653.45454545453,2.4363870000000003,97.56361172727274,2.7163636363636368
4426,19820,"Detroit-Warren-Livonia, MI",2018,6.0,4326442.0,4326056.115566625,89566.63636363637,2024570.3636363638,2114137.0,4.236496063636364,95.76350454545454,2.7163636363636368
4445,19860,"Dickinson, ND",2018,6.0,31916.0,31860.699128269,472.1818181818182,17944.545454545456,18416.727272727272,2.563687672727273,97.4363127272727,2.7163636363636368
4464,19900,"Dillon, SC",2018,6.0,30599.0,30595.090660024904,639.8181818181819,12003.181818181818,12643.0,5.0544077454545455,94.94559127272728,2.7115454545454547
4483,19940,"Dixon, IL",2018,6.0,34223.0,34246.456039850564,715.1818181818181,17339.545454545456,18054.727272727272,3.963089118181818,96.03691163636364,2.7163636363636368
4502,19980,"Dodge City, KS",2018,6.0,33888.0,33920.57783312578,434.8181818181818,17010.363636363636,17445.18181818182,2.491252763636364,97.50874672727272,2.7163636363636368
4521,20020,"Dothan, AL",2018,6.0,148245.0,148218.77484433373,2582.909090909091,59906.454545454544,62489.36363636363,4.1323071,95.86769309090909,2.577
4540,20060,"Douglas, GA",2018,6.0,51390.0,51366.38107098381,992.7272727272727,22374.272727272728,23367.0,4.2526378454545455,95.74736236363636,2.7115454545454547
4559,20100,"Dover, DE",2018,6.0,178550.0,178378.55915317553,3450.090909090909,76037.18181818182,79487.27272727272,4.3399318727272735,95.66006872727274,2.9223636363636363
4578,20140,"Dublin, GA",2018,6.0,57033.0,57039.51556662517,1101.3636363636363,22496.272727272728,23597.636363636364,4.665317209090908,95.33468281818182,2.7115454545454547
4597,20180,"DuBois, PA",2018,6.0,79388.0,79419.51905354919,1794.1818181818182,33472.181818181816,35266.36363636364,5.083525745454545,94.91647472727271,2.9223636363636363
4616,20220,"Dubuque, IA",2018,6.0,96854.0,96866.62391033623,1346.090909090909,52973.36363636363,54319.454545454544,2.4785889,97.52141163636364,2.7163636363636368
4635,20260,"Duluth, MN-WI",2018,6.0,278799.0,278787.5977584059,5485.545454545455,139789.0909090909,145274.63636363635,3.7696416363636365,96.23035845454544,2.7163636363636368
4654,20300,"Dumas, TX",2018,6.0,21485.0,21517.00772104608,302.45454545454544,10470.454545454546,10772.90909090909,2.8072275818181813,97.1927719090909,2.577
4673,20340,"Duncan, OK",2018,6.0,43265.0,43276.890909090915,791.6363636363636,17319.090909090908,18110.727272727272,4.3699797090909085,95.63002072727272,2.7163636363636368
4692,20380,"Dunn, NC",2018,6.0,134214.0,134052.33250311328,2454.5454545454545,50699.90909090909,53154.454545454544,4.6168982181818174,95.38310181818184,2.7115454545454547
4711,20420,"Durango, CO",2018,6.0,56310.0,56247.3691158157,907.8181818181821,31333.0,32240.818181818184,2.817313445454545,97.18268636363636,2.8897272727272725
4730,20460,"Durant, OK",2018,6.0,47192.0,47132.382565379834,699.0909090909091,20300.81818181818,20999.90909090909,3.3263239090909087,96.67367545454546,2.7163636363636368
4749,20500,"Durham-Chapel Hill, NC",2018,6.0,575412.0,574685.4328767123,10344.545454545454,289325.2727272727,299669.8181818182,3.4524415636363632,96.54755809090908,2.7115454545454547
4768,20540,"Dyersburg, TN",2018,6.0,37320.0,37326.759900373596,761.4545454545455,15416.272727272728,16177.727272727272,4.7067590363636365,95.29324063636363,2.7163636363636368
4787,20580,"Eagle Pass, TX",2018,6.0,58485.0,58463.98729763387,1936.8181818181815,21783.636363636364,23720.454545454544,8.134767863636364,91.86523227272728,2.577
4806,20620,"East Liverpool-Salem, OH",2018,6.0,102665.0,102704.4191780822,2420.3636363636365,44606.90909090909,47027.272727272735,5.146817236363637,94.8531840909091,2.7163636363636368
4825,20660,"Easton, MD",2018,6.0,36968.0,36972.23511830635,786.9090909090909,18779.0,19565.90909090909,4.0190596727272725,95.98094045454545,2.9223636363636363
4844,20700,"East Stroudsburg, PA",2018,6.0,169507.0,169391.5115815691,4406.545454545455,77144.09090909091,81550.63636363638,5.402438527272726,94.59756118181818,2.9223636363636363
4863,20740,"Eau Claire, WI",2018,6.0,168669.0,168568.57882938982,2591.454545454545,91148.90909090909,93740.36363636363,2.764635263636364,97.23536463636364,2.7163636363636368
4882,20780,"Edwards, CO",2018,6.0,62817.0,62811.13599003737,1030.2727272727273,39791.72727272727,40822.0,2.5354031181818186,97.46459754545457,2.8897272727272725
4901,20820,"Effingham, IL",2018,6.0,34208.0,34203.03188044832,661.2727272727273,18494.0,19155.272727272728,3.454205963636363,96.54579372727272,2.7163636363636368
4920,20900,"El Campo, TX",2018,6.0,41619.0,41643.189041095895,807.0,20522.727272727272,21329.727272727272,3.7849254090909095,96.21507545454548,2.577
4939,20940,"El Centro, CA",2018,6.0,181827.0,181806.39452054797,12787.818181818182,60251.72727272727,73039.54545454546,17.478037454545454,82.5219628181818,3.3958181818181816
4958,20980,"El Dorado, AR",2018,6.0,39126.0,39149.94470734745,891.5454545454545,15146.181818181818,16037.727272727272,5.5561404545454565,94.44385872727274,2.577
4977,21020,"Elizabeth City, NC",2018,6.0,63771.0,63748.684184308855,1243.2727272727273,25797.272727272728,27040.545454545456,4.59342430909091,95.4065751818182,2.7115454545454547
4996,21060,"Elizabethtown, KY",2018,6.0,124663.0,124481.70435865506,2272.818181818182,52690.545454545456,54963.36363636363,4.132545727272727,95.86745454545456,2.7163636363636368
5015,21120,"Elk City, OK",2018,6.0,21709.0,21716.737235367367,326.09090909090907,11230.454545454546,11556.545454545454,2.831915509090909,97.16808527272728,2.7163636363636368
5034,21140,"Elkhart-Goshen, IN",2018,6.0,205560.0,205458.19427148195,2986.181818181818,114560.18181818182,117546.36363636365,2.5378865000000004,97.462113,2.7163636363636368
5053,21220,"Elko, NV",2018,6.0,54463.0,54451.43486924033,938.3636363636364,27435.90909090909,28374.272727272728,3.3101593545454544,96.6898409090909,3.3958181818181816
5072,21260,"Ellensburg, WA",2018,6.0,47364.0,47265.69638854296,1162.3636363636365,21369.545454545456,22531.90909090909,5.170634845454545,94.8293651818182,3.3958181818181816
5091,21300,"Elmira, NY",2018,6.0,84254.0,84304.49564134497,1749.2727272727273,33477.181818181816,35226.454545454544,4.96711469090909,95.03288554545456,2.9223636363636363
5110,21340,"El Paso, TX",2018,6.0,840758.0,840740.6523038606,15403.363636363636,343061.1818181818,358464.54545454547,4.297966099999999,95.70203463636363,2.577
5129,21380,"Emporia, KS",2018,6.0,36035.0,36032.312328767126,629.0,17567.454545454544,18196.454545454544,3.4569102454545457,96.54309018181816,2.7163636363636368
5148,21420,"Enid, OK",2018,6.0,60913.0,60960.15641344957,904.3636363636364,26736.0,27640.363636363636,3.2725795727272726,96.72742190909092,2.7163636363636368
5167,21460,"Enterprise-Ozark, AL",2018,6.0,100865.0,100878.5198007472,1685.1818181818182,39024.545454545456,40709.72727272727,4.138815072727272,95.86118372727272,2.577
5186,21500,"Erie, PA",2018,6.0,272061.0,272210.12503113324,6154.818181818182,122670.72727272726,128825.54545454546,4.777510890909091,95.22248909090908,2.9223636363636363
5205,21540,"Escanaba, MI",2018,6.0,35857.0,35860.17633872977,956.0909090909092,15986.727272727272,16942.81818181818,5.638906763636364,94.36109300000001,2.7163636363636368
5224,21580,"Espanola, NM",2018,6.0,39006.0,39021.067247820676,860.2727272727273,16022.272727272728,16882.545454545456,5.098705681818182,94.90129445454544,2.577
5243,21640,"Eufaula, AL-GA",2018,6.0,27160.0,27188.179825653788,491.9090909090909,8660.0,9151.90909090909,5.374261890909091,94.62573863636362,2.7115454545454547
5262,21660,"Eugene-Springfield, OR",2018,6.0,379611.0,379285.7103362392,7932.181818181818,176267.9090909091,184200.0909090909,4.305856263636363,95.69414381818184,3.3958181818181816
5281,21700,"Eureka-Arcata-Fortuna, CA",2018,6.0,136373.0,136385.54246575342,2243.3636363636365,60873.63636363637,63117.0,3.5567394636363643,96.44326027272729,3.3958181818181816
5300,21740,"Evanston, WY",2018,6.0,20299.0,20311.786799501868,373.9090909090909,8502.90909090909,8876.818181818182,4.214342881818182,95.78565718181818,2.8897272727272725
5319,21780,"Evansville, IN-KY",2018,6.0,361235.0,361269.0438356165,6046.090909090909,183676.27272727274,189722.36363636365,3.1862216090909086,96.81377818181818,2.7163636363636368
5338,21820,"Fairbanks, AK",2018,6.0,98971.0,99032.40921544211,2759.2727272727275,43330.63636363636,46089.90909090909,5.987468463636365,94.01253154545456,3.3958181818181816
5357,21860,"Fairmont, MN",2018,6.0,19785.0,19790.94545454545,329.54545454545456,10028.818181818182,10358.363636363636,3.1786138999999998,96.82138554545456,2.7163636363636368
5376,21900,"Fairmont, WV",2018,6.0,56097.0,56119.15292652554,1449.3636363636365,24443.181818181816,25892.545454545456,5.597659154545455,94.40234109090908,2.7115454545454547
5395,21980,"Fallon, NV",2018,6.0,24440.0,24403.268493150685,446.45454545454544,10617.636363636364,11064.090909090908,4.0451855000000005,95.95481445454548,3.3958181818181816
5414,22020,"Fargo, ND-MN",2018,6.0,245471.0,245157.27546699875,3405.3636363636365,134413.63636363635,137819.0,2.4659830727272727,97.5340171818182,2.7163636363636368
5433,22060,"Faribault-Northfield, MN",2018,6.0,66523.0,66494.49439601495,1029.4545454545455,36261.90909090909,37291.36363636364,2.7592502818181823,97.24075036363638,2.7163636363636368
5452,22100,"Farmington, MO",2018,6.0,66692.0,66688.82366127023,1007.0,25120.90909090909,26127.90909090909,3.8539304818181823,96.14606836363636,2.7163636363636368
5471,22140,"Farmington, NM",2018,6.0,125043.0,125194.40547945203,2825.909090909091,50507.36363636363,53333.272727272735,5.299563963636363,94.700436,2.577
5490,22180,"Fayetteville, NC",2018,6.0,387094.0,386954.40398505604,7541.272727272727,140382.45454545456,147923.72727272724,5.096570718181816,94.90343,2.7115454545454547
5509,22220,"Fayetteville-Springdale-Rogers, AR-MO",2018,6.0,549128.0,548255.2398505603,7471.727272727273,267443.7272727273,274915.4545454545,2.719100327272728,97.28089945454543,2.7163636363636368
5528,22260,"Fergus Falls, MN",2018,6.0,58812.0,58766.309589041106,1119.0,31338.818181818184,32457.818181818184,3.4545792454545463,96.545422,2.7163636363636368
5547,22280,"Fernley, NV",2018,6.0,55808.0,55653.82540473226,1225.8181818181818,20937.636363636364,22163.454545454544,5.535537636363636,94.46446218181818,3.3958181818181816
5566,22300,"Findlay, OH",2018,6.0,75930.0,75925.03188044831,1391.1818181818182,40429.63636363636,41820.81818181818,3.3255047727272724,96.67449545454546,2.7163636363636368
5585,22340,"Fitzgerald, GA",2018,6.0,26185.0,26201.207471980077,508.6363636363636,8182.272727272727,8690.90909090909,5.855129727272726,94.14487036363636,2.7115454545454547
5604,22380,"Flagstaff, AZ",2018,6.0,142854.0,142711.71631382313,4073.090909090909,72657.90909090909,76731.0,5.311998318181818,94.68800136363636,3.3958181818181816
5623,22420,"Flint, MI",2018,6.0,406892.0,406955.6082191781,9401.636363636364,173287.81818181818,182689.45454545453,5.142881127272727,94.85711881818185,2.7163636363636368
5642,22500,"Florence, SC",2018,6.0,204961.0,205008.64508094641,3868.727272727273,91018.81818181818,94887.54545454547,4.0745076909090905,95.92549136363635,2.7115454545454547
5661,22520,"Florence-Muscle Shoals, AL",2018,6.0,147149.0,147145.0092154421,2876.090909090909,62447.63636363637,65323.72727272727,4.404358590909091,95.59564063636364,2.577
5680,22540,"Fond du Lac, WI",2018,6.0,103066.0,103009.39601494401,1514.090909090909,56759.27272727273,58273.36363636363,2.596315509090909,97.40368445454546,2.7163636363636368
5699,22580,"Forest City, NC",2018,6.0,66826.0,66804.98729763388,1273.6363636363635,23153.181818181816,24426.818181818184,5.215832427272726,94.78416590909092,2.7115454545454547
5718,22620,"Forrest City, AR",2018,6.0,25439.0,25479.640846824404,430.1818181818182,7801.0,8231.181818181818,5.230040772727271,94.769959,2.577
5737,22660,"Fort Collins-Loveland, CO",2018,6.0,350518.0,349986.5740971358,5300.363636363636,196735.54545454547,202035.9090909091,2.624327627272727,97.37567272727271,2.8897272727272725
5756,22700,"Fort Dodge, IA",2018,6.0,36277.0,36306.80871731009,633.7272727272727,18748.454545454544,19382.18181818182,3.2716478727272733,96.72835127272728,2.7163636363636368
5775,22780,"Fort Leonard Wood, MO",2018,6.0,52014.0,52000.317310087165,553.9090909090909,13613.909090909092,14167.818181818182,3.91264519090909,96.08735663636362,2.7163636363636368
5794,22800,"Fort Madison-Keokuk, IA-MO",2018,6.0,40897.0,40902.94545454544,780.1818181818181,18271.636363636364,19051.81818181818,4.095022418181817,95.90497809090913,2.7163636363636368
5813,22820,"Fort Morgan, CO",2018,6.0,28558.0,28531.12328767123,452.6363636363636,16013.454545454546,16466.090909090908,2.7494693727272725,97.25053063636364,2.8897272727272725
5832,22840,"Fort Payne, AL",2018,6.0,71385.0,71386.54744707349,1160.3636363636365,28667.090909090908,29827.454545454544,3.88954990909091,96.11044936363636,2.577
5851,22860,"Fort Polk South, LA",2018,6.0,48860.0,48995.11656288916,1031.7272727272727,15150.181818181818,16181.909090909092,6.366931872727273,93.6330678181818,2.577
5870,22900,"Fort Smith, AR-OK",2018,6.0,300128.0,300104.0552926526,4949.636363636364,120531.63636363635,125481.27272727274,3.944169136363637,96.05583054545454,2.7163636363636368
5889,22980,"Fort Valley, GA",2018,6.0,27297.0,27263.119053549188,595.5454545454545,11223.090909090908,11818.636363636364,5.0348719181818185,94.965128,2.7115454545454547
5908,23060,"Fort Wayne, IN",2018,6.0,437631.0,437335.3561643835,6753.545454545455,210658.9090909091,217412.45454545453,3.1058507909090904,96.89415045454548,2.7163636363636368
5927,23140,"Frankfort, IN",2018,6.0,32250.0,32246.497882938973,488.27272727272725,16529.636363636364,17017.909090909092,2.8706133545454544,97.12938690909093,2.7163636363636368
5946,23180,"Frankfort, KY",2018,6.0,73478.0,73440.86127023661,1379.909090909091,35163.90909090909,36543.81818181818,3.773836063636364,96.22616363636364,2.7163636363636368
5965,23240,"Fredericksburg, TX",2018,6.0,26804.0,26781.684184308848,345.0,13141.818181818182,13486.818181818182,2.5578041909090907,97.44219609090908,2.577
5984,23300,"Freeport, IL",2018,6.0,44753.0,44771.569364881696,959.0909090909092,21018.636363636364,21977.727272727272,4.365010027272728,95.63499109090912,2.7163636363636368
6003,23340,"Fremont, NE",2018,6.0,36791.0,36791.244333748444,537.0909090909091,18948.090909090908,19485.18181818182,2.7561810636363635,97.24381954545456,2.7163636363636368
6022,23380,"Fremont, OH",2018,6.0,58799.0,58824.49215442093,1366.1818181818182,29770.636363636364,31136.818181818184,4.388577381818181,95.61142318181818,2.7163636363636368
6041,23420,"Fresno, CA",2018,6.0,994400.0,993760.0084682441,33304.0,419810.90909090906,453114.90909090906,7.352506118181817,92.64749345454544,3.3958181818181816
6060,23460,"Gadsden, AL",2018,6.0,102501.0,102536.50983810711,1794.6363636363635,41440.63636363636,43235.27272727273,4.150495381818182,95.8495060909091,2.577
6079,23500,"Gaffney, SC",2018,6.0,57078.0,57065.53897882938,971.7272727272727,23206.90909090909,24178.636363636364,4.0152406727272725,95.98475981818184,2.7115454545454547
6098,23540,"Gainesville, FL",2018,6.0,288212.0,287924.7449564135,4671.727272727273,139699.0,144370.72727272724,3.239233972727273,96.76076727272726,2.7115454545454547
6117,23580,"Gainesville, GA",2018,6.0,202148.0,201927.3666251557,3190.0,100634.36363636363,103824.36363636363,3.073204554545455,96.92679454545456,2.7115454545454547
6136,23620,"Gainesville, TX",2018,6.0,40574.0,40525.94769613947,595.5454545454545,18110.18181818182,18705.727272727272,3.183673609090909,96.81632636363638,2.577
6155,23660,"Galesburg, IL",2018,6.0,67144.0,67197.26475716062,1425.0,29635.090909090908,31060.090909090908,4.590709272727274,95.40929136363634,2.7163636363636368
6174,23700,"Gallup, NM",2018,6.0,72290.0,72313.13026151931,1693.3636363636365,22382.363636363636,24075.727272727272,7.030155099999999,92.96984454545454,2.577
6193,23780,"Garden City, KS",2018,6.0,36611.0,36630.7095890411,509.54545454545456,19840.454545454544,20350.0,2.504216054545455,97.49578509090908,2.7163636363636368
6212,23820,"Gardnerville Ranchos, NV",2018,6.0,48467.0,48430.431382316325,1001.0,22166.454545454544,23167.454545454544,4.324608054545455,95.67539345454544,3.3958181818181816
6231,23860,"Georgetown, SC",2018,6.0,62249.0,62215.7706102117,1221.8181818181818,24507.272727272728,25729.090909090908,4.74314349090909,95.2568552727273,2.7115454545454547
